Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
Governance,IoT,9,EPS-Source,IOT-App,2000
RFID/NFC,IoT,9,EPS-Source,IOT-App,2000
wireless sensor network,smart home energy management,12,EPS-Store,EPS-Source,2000
smart home energy management system,smart home energy management,12,EPS-Source,EPS-Source,2000
key establishment,smart home energy management,12,EPS-Source,EPS-Source,2000
smart home energy management system,IoT,10,EPS-Source,IOT-App,2000
key establishment,IoT,10,EPS-Source,IOT-App,2000
Wireless sensor networks,wireless sensor networks,10,EPS-Source,IOT-App,2000
cyber-physical,IoT,9,EPS-Source,IOT-App,2000
ubiquitous systems,IoT,9,EPS-Source,IOT-App,2000
analytics,IoT,9,EPS-Source,IOT-App,2000
iot,IoT,9,EPS-Source,IOT-App,2000
prediction,IoT,9,IOT-App,IOT-App,2000
mobile grid,IoT,9,EPS-Source,IOT-App,2000
Radio frequency identification,IoT,8,EPS-Grid,IOT-App,2000
Emergency response operations,IoT,8,EPS-Source,IOT-App,2000
Task-technology fit,IoT,8,EPS-Source,IOT-App,2000
Strategic value,IoT,8,EPS-Source,IOT-App,2000
WSN,IoT,15,IOT-Network,IOT-App,2000
internet of things,M2M,8,EPS-Store,EPS-Store,2000
machine-to-machine communications,M2M,11,EPS-Source,EPS-Store,2000
cyber-physical systems,M2M,11,EPS-Source,EPS-Store,2000
unmanned vehicles,M2M,8,EPS-Source,EPS-Store,2000
cyber-transportation systems,M2M,8,EPS-Source,EPS-Store,2000
challenges,M2M,8,EPS-Source,EPS-Store,2000
Cyber-physical systems,IoT,10,EPS-Source,IOT-App,2000
Cross-layer design,IoT,10,EPS-Source,IOT-App,2000
Optimization,IoT,10,EPS-Source,IOT-App,2000
routing,IoT,7,EPS-Source,IOT-App,2000
Internet of Things,DEX,7,IOT-App,EPS-Source,2000
Network Security,DEX,7,IOT-App,EPS-Source,2000
Key Management,DEX,7,EPS-Source,EPS-Source,2000
Compression,DEX,7,EPS-Source,EPS-Source,2000
HIP,DEX,7,EPS-Source,EPS-Source,2000
HIP DEX,DEX,7,EPS-Source,EPS-Source,2000
Device-to-device networks,D2D,8,EPS-Source,EPS-Store,2000
machine-type communications,D2D,8,EPS-Source,EPS-Store,2000
multi-hop,D2D,8,EPS-Source,EPS-Store,2000
routing,D2D,8,EPS-Source,EPS-Store,2000
interference management,D2D,8,EPS-Source,EPS-Store,2000
wireless communications,D2D,8,EPS-Source,EPS-Store,2000
Service delivery,IoT,9,EPS-Source,IOT-App,2000
Microgrid,dynamic economic dispatch,12,EPS-Source,EPS-Source,2000
Dynamic economic dispatch,dynamic economic dispatch,12,EPS-Source,EPS-Source,2000
Uncertainty,dynamic economic dispatch,12,EPS-Source,EPS-Source,2000
Improved particle swarm optimization,dynamic economic dispatch,12,EPS-Source,EPS-Source,2000
Monte Carlo simulation,dynamic economic dispatch,12,EPS-Source,EPS-Source,2000
Operation scheduling strategies,dynamic economic dispatch,12,EPS-Source,EPS-Source,2000
Renewable energy,PV,14,EPS-Source,EPS-Source,2000
Drinking water plant,PV,12,EPS-Source,EPS-Source,2000
Environment,CO2,8,EPS-Source,EPS-Store,2000
Life cycle assessment,CO2,8,EPS-Source,EPS-Store,2000
Carbon footprint,CO2,8,EPS-Source,EPS-Store,2000
Electricity,CO2,8,EPS-Grid,EPS-Store,2000
Climate change,CO2,8,EPS-Load,EPS-Store,2000
Demand response,MG,8,EPS-Source,EPS-Source,2000
Integrated bidding strategy,PV,12,EPS-Source,EPS-Source,2000
Wind and solar system,PV,12,EPS-Source,EPS-Source,2000
Stochastic programming,PV,12,EPS-Source,EPS-Source,2000
Demand response,PV,16,EPS-Source,EPS-Source,2000
Micro-grid,energy storage,8,EPS-Store,EPS-Source,2000
Battery energy storage system,smart grids,9,EPS-Grid,EPS-Source,2000
controllable loads,smart grids,9,EPS-Source,EPS-Source,2000
distributed generation,smart grids,11,EPS-Source,EPS-Source,2000
distribution system,smart grids,9,EPS-Load,EPS-Source,2000
loss reduction,smart grids,9,EPS-Source,EPS-Source,2000
photovoltaic generation,smart grids,9,EPS-Source,EPS-Source,2000
reactive power control,smart grids,9,EPS-Source,EPS-Source,2000
scheduling,smart grids,9,EPS-Source,EPS-Source,2000
voltage control,smart grids,13,EPS-Source,EPS-Source,2000
Convex optimization,DC,10,EPS-Source,EPS-Source,2000
ESS,PV,8,EPS-Source,EPS-Source,2000
energy management,energy storage,10,EPS-Store,EPS-Source,2000
mixed integer linear programming,energy storage,12,EPS-Source,EPS-Source,2000
Electric vehicle,DR,10,EPS-Store,EPS-Source,2000
Distributed energy resources,DR,10,EPS-Source,EPS-Source,2000
Energy exchange mode,DR,10,EPS-Source,EPS-Source,2000
Sub-aggregator,DR,10,EPS-Source,EPS-Source,2000
power system stability,PV,8,EPS-Source,EPS-Source,2000
Droop control,DC,8,EPS-Load,EPS-Source,2000
Bulk power system,energy storage,9,EPS-Source,EPS-Source,2000
electric energy storage,energy storage,9,EPS-Source,EPS-Source,2000
reliability,energy storage,11,IOT-App,EPS-Source,2000
renewable energy resources,energy storage,13,EPS-Store,EPS-Source,2000
Renewable energy,energy storage,8,EPS-Source,EPS-Source,2000
Smart microgrid,smart microgrid,12,EPS-Source,EPS-Source,2000
Probabilistic forecasting,EIEs,8,EPS-Source,EPS-Source,2000
Smart gird,EIEs,8,EPS-Source,EPS-Source,2000
Gaussian process,EIEs,8,EPS-Source,EPS-Source,2000
Heteroscedasticity,EIEs,8,EPS-Source,EPS-Source,2000
Sparsification,EIEs,8,EPS-Source,EPS-Source,2000
artificial neural networks,DC,8,EPS-Source,EPS-Source,2000
direct current,DC,9,EPS-Source,EPS-Source,2000
sustainable energy,DC,8,EPS-Source,EPS-Source,2000
Storage,DC,10,EPS-Source,EPS-Source,2000
Optimization,DC,8,EPS-Source,EPS-Source,2000
Power Management,power management,7,EPS-Source,EPS-Load,2000
simulation,DC,8,EPS-Source,EPS-Source,2000
smart power grid,power grids,8,EPS-Source,EPS-Source,2000
artificial intelligence,power grids,8,EPS-Source,EPS-Source,2000
artificial neural networks,power grids,8,EPS-Source,EPS-Source,2000
adaptive neuro-fuzzy inference system,power grids,8,EPS-Source,EPS-Source,2000
power system stability,power grids,8,EPS-Source,EPS-Source,2000
phasor measurement units,power grids,8,EPS-Source,EPS-Source,2000
wide-area synchrophasor measurements,power grids,8,EPS-Source,EPS-Source,2000
distributed generation,power grids,8,EPS-Source,EPS-Source,2000
renewable energy sources,power grids,8,EPS-Source,EPS-Source,2000
demand response,MG,12,EPS-Source,EPS-Source,2000
Emission,DR,8,EPS-Source,EPS-Source,2000
Multiobjective programming,DR,8,EPS-Source,EPS-Source,2000
Reserve,DR,8,EPS-Source,EPS-Source,2000
Wind power,DR,8,EPS-Load,EPS-Source,2000
EMCU,power quality,8,EPS-Source,EPS-Source,2000
photovoltaic power systems,PV,16,EPS-Source,EPS-Source,2000
high-penetration PV,PV,12,EPS-Source,EPS-Source,2000
SCADA systems,PV,12,EPS-Source,EPS-Source,2000
data acquisition,PV,12,EPS-Source,EPS-Source,2000
COPT,PV,14,EPS-Source,EPS-Source,2000
LOLE,PV,14,EPS-Source,EPS-Source,2000
LOEE,PV,14,EPS-Source,EPS-Source,2000
Consensus Control,energy storage,10,EPS-Source,EPS-Source,2000
Transient Energy Functions,energy storage,10,EPS-Source,EPS-Source,2000
Real-Time Simulations,energy storage,10,EPS-Source,EPS-Source,2000
Battery storage,DC,12,EPS-Source,EPS-Source,2000
DC voltage control,DC,10,EPS-Source,EPS-Source,2000
local linear control,DC,10,EPS-Source,EPS-Source,2000
Energy management,MG,7,EPS-Source,EPS-Source,2000
STATCOM,power quality,10,EPS-Source,EPS-Source,2000
Static Compensator,power quality,10,EPS-Source,EPS-Source,2000
BESS,power quality,8,IOT-Network,EPS-Source,2000
Battery Energy Storage System,power quality,8,EPS-Source,EPS-Source,2000
DC HTS cable,DC,9,EPS-Source,EPS-Source,2000
DC electric field distribution,DC,9,EPS-Source,EPS-Source,2000
Joint box,DC,9,EPS-Source,EPS-Source,2000
Insulation design,DC,9,EPS-Source,EPS-Source,2000
Network formation,smart meter,11,EPS-Source,EPS-Source,2000
stochastic learning,smart meter,11,EPS-Source,EPS-Source,2000
wireless routing,smart meter,11,EPS-Source,EPS-Source,2000
Harmonization,IEC,8,EPS-Source,EPS-Source,2000
QVT,IEC,8,EPS-Source,EPS-Source,2000
DC system,DC,14,EPS-Source,EPS-Source,2000
Smart Grid,ICT,8,EPS-Source,IOT-Network,2000
sliding mode control,DC,12,EPS-Source,EPS-Source,2000
PMU,energy storage,7,EPS-Source,EPS-Source,2000
Smart grid,smart grid communication,7,EPS-Source,EPS-Store,2000
power system stability,DC,13,EPS-Source,EPS-Source,2000
phase change materials,PCM,10,EPS-Source,EPS-Source,2000
demand response,PCM,10,EPS-Source,EPS-Source,2000
coordinated charging,EVs,8,EPS-Source,EPS-Source,2000
decentralized control,EVs,8,EPS-Source,EPS-Source,2000
optimization algorithm,EVs,8,EPS-Source,EPS-Source,2000
DR potential,HVAC,8,EPS-Source,EPS-Source,2000
HVAC systems,HVAC,8,EPS-Source,EPS-Source,2000
user's thermal comfort,HVAC,8,EPS-Source,EPS-Source,2000
smart grid,HVAC,8,EPS-Source,EPS-Source,2000
voltage source converter,DC,9,IOT-Compute,EPS-Source,2000
Demand response,RTP,8,EPS-Source,EPS-Source,2000
Smart grid,RTP,8,EPS-Source,EPS-Source,2000
security,smart meter,12,EPS-Source,EPS-Source,2000
advanced metering infrastructure,smart meter,9,IOT-Network,EPS-Source,2000
privacy,smart meter,17,EPS-Source,EPS-Source,2000
Advanced metering,SG,8,EPS-Source,EPS-Source,2000
AMI,SG,12,EPS-Source,EPS-Source,2000
Smart Meter,SMs,7,EPS-Source,EPS-Source,2000
Smart meter,NTL,9,EPS-Source,EPS-Source,2000
Current Signature,SG,7,EPS-Source,EPS-Source,2000
harmonic amplitude,SG,7,EPS-Source,EPS-Source,2000
ANN,SG,7,EPS-Load,EPS-Source,2000
SVM,SG,7,IOT-Network,EPS-Source,2000
Bayes Classifier,SG,7,EPS-Source,EPS-Source,2000
smart grid,SMs,7,EPS-Source,EPS-Source,2000
Smart Meter,power quality,7,EPS-Source,EPS-Source,2000
microgrid,energy storage system,8,EPS-Source,EPS-Store,2000
microgrid,EVs,12,EPS-Source,EPS-Source,2000
Unit commitment,PEVs,7,IOT-Percept,IOT-Percept,2000
microgrid,FC,8,EPS-Source,EPS-Grid,2000
micro grid,energy storage,7,EPS-Grid,EPS-Source,2000
quality of service,IoT,12,EPS-Grid,IOT-App,2000
AC microgrid,DC,8,EPS-Grid,EPS-Source,2000
battery energy storage,DC,10,EPS-Grid,EPS-Source,2000
Microgrid,electric vehicle,7,EPS-Source,EPS-Grid,2000
Battery energy storage system,BESS,18,EPS-Grid,IOT-Network,2000
Frequency control,BESS,8,EPS-Grid,IOT-Network,2000
Microgrids,MG,7,EPS-Grid,EPS-Source,2000
Microgrids,EVs,10,EPS-Grid,EPS-Source,2000
Security,IoT,30,EPS-Grid,IOT-App,2000
Heterogeneous,IoT,12,EPS-Grid,IOT-App,2000
RFID sensor networks,IoT,12,EPS-Grid,IOT-App,2000
CPLD,smart sensor interface,8,EPS-Grid,EPS-Grid,2000
IEEE1415 protocol,smart sensor interface,8,EPS-Grid,EPS-Grid,2000
IoT,smart sensor interface,8,IOT-App,EPS-Grid,2000
Internet of Things,smart sensor interface,8,IOT-App,EPS-Grid,2000
sensor data acquisition,smart sensor interface,8,EPS-Grid,EPS-Grid,2000
Privacy,IoT,15,EPS-Grid,IOT-App,2000
Surveillance,IoT,9,EPS-Grid,IOT-App,2000
Framework of contextual integrity,IoT,9,EPS-Grid,IOT-App,2000
Radio-frequency identification,IoT,9,EPS-Grid,IOT-App,2000
LBS,IoT,9,EPS-Grid,IOT-App,2000
Location-based services,IoT,9,EPS-Grid,IOT-App,2000
EXI,IoT,14,EPS-Grid,IOT-App,2000
CoAP,IoT,19,EPS-Store,IOT-App,2000
Inkjet-printed sensors,RF,8,EPS-Grid,EPS-Load,2000
inkjet-printed electronics,RF,8,EPS-Grid,EPS-Load,2000
paper substrate,RF,8,EPS-Grid,EPS-Load,2000
RFID-enabled sensor,RF,8,EPS-Grid,EPS-Load,2000
autonomous wireless modules,RF,8,EPS-Grid,EPS-Load,2000
energy harvesting,RF,11,IOT-App,EPS-Load,2000
zero-power,RF,8,EPS-Grid,EPS-Load,2000
Internet of Things,RF,10,IOT-App,EPS-Load,2000
ambient energy harvesting,RF,8,EPS-Grid,EPS-Load,2000
Internet of Things,TSaaaS,8,IOT-App,EPS-Grid,2000
pattern search on timeseries,TSaaaS,8,EPS-Grid,EPS-Grid,2000
RESTful interfaces,TSaaaS,8,EPS-Grid,EPS-Grid,2000
Architecture,IoT,9,EPS-Store,IOT-App,2000
Semantic Web,IoT,14,EPS-Grid,IOT-App,2000
ubiquitous sensor networks,USN,9,EPS-Grid,EPS-Grid,2000
dependability,USN,9,EPS-Grid,EPS-Grid,2000
monitoring,USN,9,EPS-Grid,EPS-Grid,2000
network communications,IoT,11,EPS-Grid,IOT-App,2000
internetworking,IoT,11,EPS-Grid,IOT-App,2000
backwards compatibility,IoT,11,EPS-Grid,IOT-App,2000
system architecture,IoT,11,EPS-Grid,IOT-App,2000
Distributed Computing,IoT,7,EPS-Grid,IOT-App,2000
internet of things,WSN,9,EPS-Store,IOT-Network,2000
IPsec,IoT,8,EPS-Grid,IOT-App,2000
IEEE 802,IoT,8,EPS-Grid,IOT-App,2000
15,IoT,8,EPS-Grid,IOT-App,2000
4 Security,IoT,8,EPS-Grid,IOT-App,2000
Energy efficiency,IoT,8,IOT-Network,IOT-App,2000
cloud computing,WSN,10,EPS-Grid,IOT-Network,2000
WSN,IPv6,10,IOT-Network,EPS-Store,2000
Mobility support,IPv6,10,EPS-Grid,EPS-Store,2000
Constrained Application Protocol,IoT,8,EPS-Store,IOT-App,2000
Efficient XML Interchange,IoT,8,EPS-Grid,IOT-App,2000
network architecture,IoT,8,EPS-Grid,IOT-App,2000
sensor system integration,IoT,8,EPS-Grid,IOT-App,2000
service functions and management,IoT,8,EPS-Grid,IOT-App,2000
testbed and trials,IoT,8,EPS-Grid,IOT-App,2000
6lowPAN,IoT,8,EPS-Grid,IOT-App,2000
Machine to Machine Communications,IoT,8,EPS-Grid,IOT-App,2000
Semantics,IoT,8,EPS-Grid,IOT-App,2000
Protocol Stacks,IoT,8,EPS-Grid,IOT-App,2000
Dynamic adaptation,IoT,8,IOT-App,IOT-App,2000
interoperability,IoT,15,EPS-Grid,IOT-App,2000
Ubiquitous network infrastructure,IoT,8,EPS-Grid,IOT-App,2000
software defined networking,IoT,8,EPS-Grid,IOT-App,2000
network convergence,IoT,8,EPS-Grid,IOT-App,2000
optical networks,IoT,8,EPS-Grid,IOT-App,2000
Contiki,IoT,12,EPS-Grid,IOT-App,2000
Cooperating Smart Objects,IoT,8,EPS-Grid,IOT-App,2000
Agent-oriented Computing,IoT,8,EPS-Grid,IOT-App,2000
Cloud Computing,IoT,14,EPS-Grid,IOT-App,2000
smart cities,IoT,9,EPS-Grid,IOT-App,2000
LTE,M2M,15,EPS-Grid,EPS-Store,2000
Machine-to-Machine Communication,M2M,12,EPS-Grid,EPS-Store,2000
Human-to-Human communication,M2M,12,EPS-Grid,EPS-Store,2000
Fixed AGTI Time-controlled Scheduling Scheme and Dynamic AGTI Time-controlled Scheduling Scheme,M2M,12,EPS-Grid,EPS-Store,2000
LTE,AGTI,8,EPS-Grid,EPS-Grid,2000
Machine-to-Machine Communication,AGTI,8,EPS-Grid,EPS-Grid,2000
Human-to-Human communication,AGTI,8,EPS-Grid,EPS-Grid,2000
Fixed AGTI Time-controlled Scheduling Scheme and Dynamic AGTI Time-controlled Scheduling Scheme,AGTI,8,EPS-Grid,EPS-Grid,2000
Augmented Reality,IoT,14,EPS-Grid,IOT-App,2000
Internet of Things,WoT,8,IOT-App,EPS-Source,2000
Smart City,IoT,7,IOT-Network,IOT-App,2000
Mobile IoT applications,IoT,7,EPS-Grid,IOT-App,2000
mobile cloud,IoT,7,EPS-Grid,IOT-App,2000
intelligent systems,IoT,7,EPS-Grid,IOT-App,2000
learning,IoT,7,EPS-Grid,IOT-App,2000
u-things,IoT,7,EPS-Grid,IOT-App,2000
dynamic assessment and MDP planning,IoT,7,EPS-Grid,IOT-App,2000
Internet of things,the Internet of things,7,EPS-Source,EPS-Grid,2000
Environmental sensing,IoT,7,EPS-Grid,IOT-App,2000
participatory sensing,IoT,7,EPS-Grid,IOT-App,2000
data analytics,IoT,7,EPS-Grid,IOT-App,2000
IOT,IoT,30,EPS-Load,IOT-App,2000
M2M,5G,11,EPS-Store,IOT-App,2000
IoT,5G,39,IOT-App,IOT-App,2000
GSM,5G,7,EPS-Store,IOT-App,2000
Residential microgrid,residential microgrid,14,EPS-Load,EPS-Load,2000
HEMS,residential microgrid,12,EPS-Source,EPS-Load,2000
Home energy management system,residential microgrid,12,EPS-Load,EPS-Load,2000
MPC,residential microgrid,12,IOT-Compute,EPS-Load,2000
Model predictive control,residential microgrid,12,EPS-Load,EPS-Load,2000
MILP,residential microgrid,12,EPS-Load,EPS-Load,2000
Mixed-integer linear programming,residential microgrid,12,EPS-Load,EPS-Load,2000
Demand response,residential microgrid,12,EPS-Source,EPS-Load,2000
Batteries,energy storage,7,IOT-App,EPS-Source,2000
Droop control,energy storage,9,EPS-Load,EPS-Source,2000
Sustainable energy,energy storage,10,EPS-Load,EPS-Source,2000
Climate change,energy storage,10,EPS-Load,EPS-Source,2000
Cogeneration,PV,16,EPS-Load,EPS-Source,2000
Combined heat and power,PV,16,EPS-Load,EPS-Source,2000
Sizing,PV,16,EPS-Load,EPS-Source,2000
Convex relaxation,power management,9,EPS-Load,EPS-Load,2000
loss minimization,power management,9,EPS-Load,EPS-Load,2000
optimal power flow,power management,9,EPS-Source,EPS-Load,2000
photovoltaic inverters,power management,9,EPS-Load,EPS-Load,2000
reactive power compensation,power management,9,EPS-Load,EPS-Load,2000
stochastic approximation,power management,9,EPS-Load,EPS-Load,2000
voltage regulation,power management,9,EPS-Load,EPS-Load,2000
Urban energy,RE,7,EPS-Load,EPS-Load,2000
Smart energy,RE,7,EPS-Load,EPS-Load,2000
Renewable energy,RE,7,EPS-Source,EPS-Load,2000
Clean power,RE,7,EPS-Load,EPS-Load,2000
Energy storage,RE,7,EPS-Grid,EPS-Load,2000
Smart grid,RE,7,EPS-Source,EPS-Load,2000
distribution system,PV,16,EPS-Load,EPS-Source,2000
Adequacy evaluation,PHEVs,8,EPS-Load,EPS-Load,2000
MCS,PHEVs,8,EPS-Load,EPS-Load,2000
Monte Carlo simulation,PHEVs,8,EPS-Source,EPS-Load,2000
Risk assessment,PHEVs,8,EPS-Load,EPS-Load,2000
Smart grids,PHEVs,8,EPS-Grid,EPS-Load,2000
Uncertainty,PHEVs,8,EPS-Source,EPS-Load,2000
Managed charging,PHEVs,8,EPS-Load,EPS-Load,2000
Vehicle-to-grid,PHEVs,8,EPS-Load,EPS-Load,2000
Well-being assessment,PHEVs,8,EPS-Load,EPS-Load,2000
Renewable resource,PHEVs,8,EPS-Load,EPS-Load,2000
DG,PHEVs,8,EPS-Source,EPS-Load,2000
Solar distributed generationunits,PHEVs,8,EPS-Load,EPS-Load,2000
Wind turbine DG units,PHEVs,8,EPS-Load,EPS-Load,2000
Diesel DG units,PHEVs,8,EPS-Load,EPS-Load,2000
CO2 capture,CO2,8,EPS-Load,EPS-Store,2000
Optimization,CO2,8,EPS-Source,EPS-Store,2000
Wind power,CO2,8,EPS-Load,EPS-Store,2000
MG,power management,8,EPS-Source,EPS-Load,2000
state of charge,DC,10,IOT-Compute,EPS-Source,2000
plug-in electric vehicle,DC,25,EPS-Load,EPS-Source,2000
self-consumption,DC,20,EPS-Load,EPS-Source,2000
modeling,DC,20,EPS-Load,EPS-Source,2000
Energetic Macroscopic Representation,DC,20,EPS-Load,EPS-Source,2000
Maximum Control Structure,DC,20,EPS-Load,EPS-Source,2000
distributed generation,PV,12,EPS-Source,EPS-Source,2000
lithium battery,energy storage,8,EPS-Load,EPS-Source,2000
Demand response exchange,DRX,8,EPS-Load,EPS-Load,2000
Stochastic programming,DRX,8,EPS-Source,EPS-Load,2000
Reserves,DRX,8,EPS-Load,EPS-Load,2000
Power system operation,DRX,8,EPS-Load,EPS-Load,2000
Wind power,DRX,8,EPS-Load,EPS-Load,2000
DR,DRX,8,EPS-Source,EPS-Load,2000
Thermal energy storage,energy storage,17,EPS-Load,EPS-Source,2000
Load shifting,energy storage,10,EPS-Load,EPS-Source,2000
Operation strategy,energy storage,10,EPS-Load,EPS-Source,2000
Batteries,PV,9,IOT-App,EPS-Source,2000
Dynamic Rating,OHL,8,EPS-Load,EPS-Load,2000
Thermal,OHL,8,EPS-Load,EPS-Load,2000
Loadability,OHL,8,EPS-Load,EPS-Load,2000
Synchrophasor,OHL,8,EPS-Load,EPS-Load,2000
LVDC,DC,7,EPS-Load,EPS-Source,2000
static VAR compensator,MG,8,EPS-Load,EPS-Source,2000
voltage regulation,MG,8,EPS-Load,EPS-Source,2000
learning control,MG,8,EPS-Load,EPS-Source,2000
fuzzy control,MG,8,EPS-Load,EPS-Source,2000
model reference control,MG,8,EPS-Load,EPS-Source,2000
Photovoltaic systems,PV,8,EPS-Load,EPS-Source,2000
scheduling,energy storage,10,EPS-Source,EPS-Source,2000
Desegregation of the demand,PV,12,EPS-Load,EPS-Source,2000
Monte Carlo method,PV,12,EPS-Load,EPS-Source,2000
DC power distribution,DC,7,EPS-Load,EPS-Source,2000
Energy conversion,DC,7,EPS-Load,EPS-Source,2000
Power system modeling,DC,7,EPS-Load,EPS-Source,2000
Power system simulation,DC,7,EPS-Load,EPS-Source,2000
Cooperation,MGs,8,EPS-Load,IOT-Compute,2000
diversity,MGs,8,EPS-Load,IOT-Compute,2000
online algorithm,MGs,8,IOT-App,IOT-Compute,2000
SG,MGs,8,EPS-Source,IOT-Compute,2000
AMI,NAN,8,EPS-Source,EPS-Load,2000
Advanced metering infrastructure,NAN,8,EPS-Load,EPS-Load,2000
smart grid,NAN,8,EPS-Source,EPS-Load,2000
Charging stations,DC,12,EPS-Load,EPS-Source,2000
Vehicle to grid,DC,12,EPS-Load,EPS-Source,2000
Electric vehicles,DC,12,EPS-Grid,EPS-Source,2000
Hybrid vehicles,DC,12,EPS-Load,EPS-Source,2000
Aging,DR,9,EPS-Load,EPS-Source,2000
asset utilization,DR,9,EPS-Load,EPS-Source,2000
loss of life,DR,9,EPS-Load,EPS-Source,2000
power distribution,DR,9,EPS-Load,EPS-Source,2000
transformer,DR,9,EPS-Load,EPS-Source,2000
Rician fading,PLC,7,EPS-Load,IOT-Network,2000
energy management system,energy storage,7,EPS-Source,EPS-Source,2000
MicroGrid,SMI,8,EPS-Load,EPS-Load,2000
Smart Metering Infrastructure,SMI,8,EPS-Load,EPS-Load,2000
Smart Meters,SMI,8,EPS-Source,EPS-Load,2000
dynamic prediction,SMI,8,EPS-Load,EPS-Load,2000
Hybrid Passive Optical Network,SMI,8,EPS-Load,EPS-Load,2000
