Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
Pulau Ubin,renewable energy resources,8,EPS-Store,EPS-Source,2000
Economic Dispatch,electric vehicle,6,EPS-Store,EPS-Grid,2000
Electric vehicle,electric vehicle,10,EPS-Store,EPS-Grid,2000
Wind Power,electric vehicle,6,EPS-Store,EPS-Grid,2000
PSO,electric vehicle,6,IOT-App,EPS-Grid,2000
Particle Swarm Optimization,electric vehicle,6,EPS-Store,EPS-Grid,2000
charging station,EDV,9,EPS-Store,EPS-Store,2000
electric drive vehicle,EDV,9,EPS-Store,EPS-Store,2000
battery charge/discharge control,EDV,9,EPS-Store,EPS-Store,2000
V2G and G2V,EDV,9,EPS-Store,EPS-Store,2000
real-time simulation,EDV,9,EPS-Store,EPS-Store,2000
DC-DC converters,DC,6,EPS-Store,EPS-Source,2000
Solar-photovoltaic,DC,6,EPS-Store,EPS-Source,2000
Solid Oxide fuel cell,DC,6,EPS-Store,EPS-Source,2000
Wind turbine,DC,6,EPS-Store,EPS-Source,2000
Voltage source converters,DC,6,EPS-Store,EPS-Source,2000
Pulse width modulation,DC,6,EPS-Store,EPS-Source,2000
model predictive control,energy storage,9,EPS-Store,EPS-Source,2000
coordination of distributed energy resources,energy storage,9,EPS-Store,EPS-Source,2000
Battery switch station,BSS,6,EPS-Store,EPS-Store,2000
microgrid,BSS,6,EPS-Source,EPS-Store,2000
modeling,BSS,6,EPS-Load,EPS-Store,2000
MILP,BSS,6,EPS-Load,EPS-Store,2000
economic evaluation,BSS,6,EPS-Store,EPS-Store,2000
optimal reserve,BSS,6,EPS-Store,EPS-Store,2000
Battery,energy storage,12,EPS-Store,EPS-Source,2000
BESS,energy storage,12,IOT-Network,EPS-Source,2000
Grid,energy storage,10,EPS-Store,EPS-Source,2000
Sodium Sulfur,energy storage,10,EPS-Store,EPS-Source,2000
Lead Acid,energy storage,10,EPS-Store,EPS-Source,2000
smart meter,EVs,6,EPS-Source,EPS-Source,2000
Cognitive beamforming,WLAN,8,EPS-Store,EPS-Store,2000
smart metering,WLAN,8,EPS-Store,EPS-Store,2000
spare capacity,WLAN,8,EPS-Store,EPS-Store,2000
vehicle charging scheme,PEVs,8,EPS-Store,EPS-Grid,2000
power distribution systems,PEVs,8,EPS-Store,EPS-Grid,2000
modeling,PEVs,8,EPS-Load,EPS-Grid,2000
plug-in electric vehicle,PEVs,13,EPS-Load,EPS-Grid,2000
energy storage,DC,13,EPS-Source,EPS-Source,2000
Active-power control,energy storage system,8,EPS-Store,EPS-Load,2000
battery energy storage systems,energy storage system,8,EPS-Store,EPS-Load,2000
multilevel cascade converters,energy storage system,8,EPS-Store,EPS-Load,2000
neutral shift,energy storage system,8,EPS-Store,EPS-Load,2000
DC microgrids,DC,10,EPS-Store,EPS-Source,2000
Smart grid,DR,10,EPS-Source,EPS-Source,2000
energy efficiency,DR,6,IOT-App,EPS-Source,2000
energy management,DR,9,EPS-Store,EPS-Source,2000
Smart grid,IoT,5,EPS-Source,IOT-App,2000
protection design,DC,6,EPS-Store,EPS-Source,2000
voltage regulation,DC,6,EPS-Load,EPS-Source,2000
FACTS,DC,6,EPS-Store,EPS-Source,2000
Hybrid AC-DC Filter Compensator,DC,6,EPS-Store,EPS-Source,2000
Electric Vehicles,DC,6,IOT-Network,EPS-Source,2000
Novel Modified Dynamic Error-Driven controller,DC,6,EPS-Store,EPS-Source,2000
Battery Charging,DC,6,EPS-Store,EPS-Source,2000
FACTS devices,FACTS,6,EPS-Store,EPS-Store,2000
electricity markets,FACTS,6,EPS-Store,EPS-Store,2000
SFE,FACTS,6,EPS-Store,EPS-Store,2000
Supply Function Equilibrium,FACTS,6,EPS-Store,EPS-Store,2000
admittance pricing,FACTS,6,EPS-Store,EPS-Store,2000
transmission markets,FACTS,6,EPS-Store,EPS-Store,2000
Smart Grid,smart grid communication,7,EPS-Source,EPS-Store,2000
Smart grid,wireless communication,8,EPS-Source,IOT-App,2000
Terms Digital signal processor,DG,6,EPS-Store,EPS-Source,2000
distributed generator,DG,6,IOT-Percept,EPS-Source,2000
micro-grid,DG,6,EPS-Store,EPS-Source,2000
power quality,DG,6,EPS-Source,EPS-Source,2000
voltage source inverter,DG,6,IOT-Network,EPS-Source,2000
frequency restoration,DR,6,EPS-Store,EPS-Source,2000
load shedding,DR,6,IOT-Compute,EPS-Source,2000
electric vehicles,energy storage,6,EPS-Store,EPS-Source,2000
electricity market,energy storage,6,EPS-Store,EPS-Source,2000
flywheels,energy storage,8,EPS-Store,EPS-Source,2000
smart grid optimization,energy storage,6,EPS-Store,EPS-Source,2000
Energy consumption scheduling,ECS,5,EPS-Store,EPS-Store,2000
large power grid,ECS,5,EPS-Store,EPS-Store,2000
load synchronization,ECS,5,EPS-Store,EPS-Store,2000
real-time pricing,ECS,5,IOT-App,EPS-Store,2000
locational marginal price,ECS,5,EPS-Store,EPS-Store,2000
M2M communication,M2M,45,EPS-Store,EPS-Store,2000
WiFi,M2M,6,IOT-Network,EPS-Store,2000
Smart Grid,smart grids,11,EPS-Source,EPS-Source,2000
energy market,DR,5,IOT-App,EPS-Source,2000
electricity market design,DR,5,EPS-Store,EPS-Source,2000
load reduction,DR,5,EPS-Store,EPS-Source,2000
Nonintrusive load monitoring,NILM,5,EPS-Store,EPS-Store,2000
smart grid,NILM,5,EPS-Source,EPS-Store,2000
smart metering,NILM,5,EPS-Store,EPS-Store,2000
smart home,NILM,5,EPS-Store,EPS-Store,2000
smart building,NILM,5,EPS-Store,EPS-Store,2000
EV,EVs,9,EPS-Store,EPS-Source,2000
electric vehicles,EVs,7,EPS-Store,EPS-Source,2000
distributed generation,EVs,10,EPS-Source,EPS-Source,2000
stochastic optimization,EVs,7,EPS-Store,EPS-Source,2000
plug-in hybrid electric vehicle,PHEVs,12,EPS-Source,EPS-Load,2000
energy management,electric vehicle,6,EPS-Store,EPS-Grid,2000
Smart grid,PHEVs,6,EPS-Source,EPS-Load,2000
V2G,EVs,18,EPS-Store,EPS-Source,2000
PV/wind systems,PV,5,EPS-Store,EPS-Source,2000
Optimization of PV systems,PV,5,EPS-Store,EPS-Source,2000
Optimum tilt angle,PV,5,EPS-Store,EPS-Source,2000
Inverter size,PV,5,EPS-Store,EPS-Source,2000
Micro-grid,PV,14,EPS-Grid,EPS-Source,2000
frequency regulation,EVs,5,EPS-Source,EPS-Source,2000
electric vehicles,electric vehicle,6,EPS-Store,EPS-Grid,2000
Charging station,EVs,6,EPS-Store,EPS-Source,2000
fuzzy logic controller,EVs,6,EPS-Store,EPS-Source,2000
vehicle to grid,EVs,9,EPS-Source,EPS-Source,2000
microgrid,PHEVs,9,EPS-Source,EPS-Load,2000
capacity planning,EVs,5,IOT-Network,EPS-Source,2000
locational marginal price,EVs,5,EPS-Store,EPS-Source,2000
real time pricing,EVs,5,EPS-Store,EPS-Source,2000
Stackelberg game,EVs,5,IOT-App,EPS-Source,2000
subgame perfect equilibrium,EVs,5,EPS-Store,EPS-Source,2000
wind power integration,EVs,5,EPS-Store,EPS-Source,2000
Reactive power compensation,DC,5,EPS-Store,EPS-Source,2000
voltage ripple reduction,DC,5,EPS-Store,EPS-Source,2000
harmonic current compensator,DC,5,EPS-Store,EPS-Source,2000
repetitive control,DC,5,EPS-Store,EPS-Source,2000
IEC standards,IEC,8,EPS-Store,EPS-Source,2000
Electric Vehicles,electric vehicle,7,IOT-Network,EPS-Grid,2000
Distributed Energy Resources,electric vehicle,5,EPS-Store,EPS-Grid,2000
Smart Grid,electric vehicle,12,EPS-Source,EPS-Grid,2000
Standardization,electric vehicle,5,EPS-Store,EPS-Grid,2000
Information and Communications Technology,electric vehicle,5,EPS-Store,EPS-Grid,2000
battery,energy storage system,8,EPS-Store,EPS-Load,2000
hybrid energy storage system,energy storage,5,EPS-Store,EPS-Source,2000
battery,energy storage,9,EPS-Store,EPS-Source,2000
super capacitor,energy storage,6,EPS-Store,EPS-Source,2000
Electric Vehicle,electric vehicle,5,EPS-Source,EPS-Grid,2000
DC micro-grid,DC,12,EPS-Store,EPS-Source,2000
Home energy management,PHEV,6,IOT-Compute,EPS-Grid,2000
model predictive control,PHEV,6,EPS-Store,EPS-Grid,2000
demand response,PHEV,6,EPS-Source,EPS-Grid,2000
HVAC control,PHEV,6,EPS-Store,EPS-Grid,2000
stochastic optimization,PHEV,6,EPS-Store,EPS-Grid,2000
Energy storage,energy storage,16,EPS-Grid,EPS-Source,2000
Internet of things,particle swarm optimization,8,EPS-Source,EPS-Store,2000
Particle swarm optimization,particle swarm optimization,10,IOT-App,EPS-Store,2000
Data fusion,particle swarm optimization,8,EPS-Store,EPS-Store,2000
Wireless sensor network,particle swarm optimization,8,EPS-Store,EPS-Store,2000
Dynamic routing,IoT,12,EPS-Store,IOT-App,2000
Pricing model,IoT,12,EPS-Store,IOT-App,2000
Heterogeneous communication,IoT,12,EPS-Store,IOT-App,2000
Wireless networks,multiple gateway system,6,EPS-Store,EPS-Store,2000
IoT,multiple gateway system,6,IOT-App,EPS-Store,2000
Smart Object,multiple gateway system,6,EPS-Store,EPS-Store,2000
IEEE 1451,IoT,5,EPS-Store,IOT-App,2000
sensor,IoT,16,EPS-Store,IOT-App,2000
Social Internet of Things,Internet of Things,6,EPS-Store,IOT-App,2000
IoT security,IoT,23,EPS-Store,IOT-App,2000
Wireless sensor network,IoT,21,EPS-Store,IOT-App,2000
Wireless Sensor Networks,IoT,57,EPS-Store,IOT-App,2000
Context Data,IoT,8,EPS-Store,IOT-App,2000
Middleware,IoT,46,EPS-Store,IOT-App,2000
Pearl industry,Internet of Things,6,EPS-Store,IOT-App,2000
PML,Internet of Things,6,EPS-Store,IOT-App,2000
Cloud computing platform,Internet of Things,6,EPS-Store,IOT-App,2000
M2M communications,M2M,16,EPS-Store,EPS-Store,2000
sensor networks,M2M,8,EPS-Store,EPS-Store,2000
Internet of things,M2M,13,EPS-Source,EPS-Store,2000
future Internet architecture,M2M,8,EPS-Store,EPS-Store,2000
Smart grid,IPv6,6,EPS-Source,EPS-Store,2000
Wireless Sensor Networks,IPv6,10,EPS-Store,EPS-Store,2000
Spatial IP,IPv6,6,EPS-Store,EPS-Store,2000
IPv6 address,IPv6,6,EPS-Store,EPS-Store,2000
Three dimensional spaces,IPv6,6,EPS-Store,EPS-Store,2000
IoT,wireless sensor networks,53,IOT-App,IOT-App,2000
WSNs,wireless sensor networks,6,IOT-App,IOT-App,2000
wireless Sensor networks,wireless sensor networks,6,EPS-Store,IOT-App,2000
fall detection,wireless sensor networks,6,EPS-Store,IOT-App,2000
PIR,wireless sensor networks,6,EPS-Store,IOT-App,2000
pyroelectric infrared,wireless sensor networks,6,EPS-Store,IOT-App,2000
reference structure,wireless sensor networks,6,EPS-Store,IOT-App,2000
3D,wireless sensor networks,8,EPS-Store,IOT-App,2000
three-dimensionalsensing,wireless sensor networks,6,EPS-Store,IOT-App,2000
wireless sensor network,wireless sensor networks,10,EPS-Source,IOT-App,2000
energy efficiency,wireless sensor networks,6,IOT-App,IOT-App,2000
Internet of underwater things,IoUT,8,EPS-Store,EPS-Store,2000
Architecture,IoUT,8,EPS-Store,EPS-Store,2000
Applications,IoUT,8,EPS-Store,EPS-Store,2000
Research challenges,IoUT,8,EPS-Store,EPS-Store,2000
WSN,wireless sensor networks,28,IOT-App,IOT-App,2000
Clustering,wireless sensor networks,12,EPS-Store,IOT-App,2000
Bluetooth Low Energy,BLE,28,EPS-Store,IOT-App,2000
sensor networks,BLE,5,EPS-Store,IOT-App,2000
Internet of Things,BLE,35,IOT-App,IOT-App,2000
IOT,RFID,10,EPS-Store,EPS-Grid,2000
RF-mapping,RFID,8,EPS-Store,EPS-Grid,2000
Indoor localization,RFID,8,EPS-Store,EPS-Grid,2000
Genetic algorithms,RFID,8,EPS-Store,EPS-Grid,2000
Machine to Machine,M2M,8,EPS-Store,EPS-Store,2000
IoT,M2M,53,IOT-App,EPS-Store,2000
wireless device communication,M2M,8,EPS-Store,EPS-Store,2000
Constrained Application Protocol,CoAP,12,EPS-Store,EPS-Store,2000
Internet of Things,CoAP,14,IOT-App,EPS-Store,2000
6LoWPAN,IPv6,24,EPS-Store,EPS-Store,2000
IoT,IPv6,47,IOT-App,EPS-Store,2000
wireless sensor networks,M2M,6,IOT-App,EPS-Store,2000
wireless sensor network,WSN,18,EPS-Source,IOT-App,2000
energy efficiency,WSN,7,IOT-App,IOT-App,2000
component,M2M,8,EPS-Store,EPS-Store,2000
Wirelss mesh network,M2M,6,EPS-Store,EPS-Store,2000
Clustering,M2M,6,EPS-Store,EPS-Store,2000
smart objects,Internet of Things,7,EPS-Store,IOT-App,2000
security,Internet of Things,8,IOT-App,IOT-App,2000
aquaculture information system,IoT,6,EPS-Store,IOT-App,2000
water quality measurement,IoT,6,EPS-Store,IOT-App,2000
wireless sensor and actuator network,IoT,6,EPS-Store,IOT-App,2000
internet of things,IoT,93,EPS-Store,IOT-App,2000
wireless sensor network,Internet of Things,14,EPS-Source,IOT-App,2000
the Internet of Things,IoT,6,EPS-Source,IOT-App,2000
IoT,PV,8,IOT-App,EPS-Source,2000
internet of things,PV,8,EPS-Store,EPS-Source,2000
solar energy,PV,10,EPS-Store,EPS-Source,2000
monitoring,PV,8,IOT-App,EPS-Source,2000
IoT,BLE,14,IOT-App,IOT-App,2000
Internet of Things,IPv6,28,IOT-App,EPS-Store,2000
machine to machine,IoT,7,EPS-Store,IOT-App,2000
IEEE 802.11,WSN,6,EPS-Store,IOT-App,2000
Sensing Mine,WSN,6,EPS-Store,IOT-App,2000
Wi-Fi,Internet of Things,18,IOT-App,IOT-App,2000
Wireless Sensor Networks,WSN,17,EPS-Store,IOT-App,2000
6LoWPAN,WSN,6,EPS-Store,IOT-App,2000
CoAP,WSN,6,EPS-Store,IOT-App,2000
6LoWPAN,wireless sensor networks,8,EPS-Store,IOT-App,2000
Wireless Sensor networks,wireless sensor networks,6,EPS-Store,IOT-App,2000
IOT,Internet of Things,12,EPS-Store,IOT-App,2000
emergency management,Internet of Things,6,IOT-App,IOT-App,2000
early warning system,Internet of Things,6,EPS-Store,IOT-App,2000
standards,Internet of Things,6,EPS-Store,IOT-App,2000
information fusion,Internet of Things,6,IOT-App,IOT-App,2000
logistics,Internet of Things,6,EPS-Store,IOT-App,2000
integration,Internet of Things,6,EPS-Store,IOT-App,2000
Future Internet architecture,IoT,8,EPS-Store,IOT-App,2000
Semantic web,IoT,10,EPS-Store,IOT-App,2000
Context awareness,IoT,13,EPS-Store,IOT-App,2000
MOM,Internet of Things,5,EPS-Store,IOT-App,2000
Hadoop,Internet of Things,7,EPS-Store,IOT-App,2000
Automation,IoT,11,IOT-App,IOT-App,2000
privacy,IoT,28,EPS-Source,IOT-App,2000
sensors,IoT,32,EPS-Store,IOT-App,2000
Complex Event Processing,CEP,6,EPS-Store,EPS-Store,2000
Internet of Things,CEP,9,IOT-App,EPS-Store,2000
trust,IoT,12,EPS-Store,IOT-App,2000
RFID technology,RFID,5,EPS-Store,EPS-Grid,2000
Artificial Immune System,IoT,10,EPS-Store,IOT-App,2000
distributed generation,DG,8,EPS-Source,EPS-Source,2000
solar photovoltaic system,PV,7,EPS-Store,EPS-Source,2000
optimal power generation mix,PV,7,EPS-Store,EPS-Source,2000
renewable energy,PV,5,EPS-Source,EPS-Source,2000
energy management,PV,11,EPS-Store,EPS-Source,2000
smart grid,PV,11,EPS-Source,EPS-Source,2000
energy management,DC,12,EPS-Store,EPS-Source,2000
hierarchical control,DC,6,EPS-Source,EPS-Source,2000
Interface flow margin,HVDC,6,EPS-Store,EPS-Source,2000
Jeju Island,HVDC,6,EPS-Store,EPS-Source,2000
multiple HVDC,HVDC,6,EPS-Store,EPS-Source,2000
operation strategy,HVDC,6,EPS-Store,EPS-Source,2000
wind farm,HVDC,6,IOT-Percept,EPS-Source,2000
battery,PV,8,EPS-Store,EPS-Source,2000
PV output power fluctuation,PV,5,EPS-Store,EPS-Source,2000
electric power load curve,PV,5,EPS-Store,EPS-Source,2000
forecast,PVS,5,EPS-Store,EPS-Store,2000
wind turbine,DC,7,EPS-Store,EPS-Source,2000
Wind Power,energy storage,5,EPS-Store,EPS-Source,2000
demand dispatch,DD,5,EPS-Store,EPS-Store,2000
smart grid,DD,5,EPS-Source,EPS-Store,2000
wind power following,DD,5,EPS-Store,EPS-Store,2000
asset optimization,DD,5,EPS-Store,EPS-Store,2000
dispatchable loads,DD,5,EPS-Store,EPS-Store,2000
micro-grid,PV,5,EPS-Store,EPS-Source,2000
power management,DC,6,EPS-Load,EPS-Source,2000
droop control,DC,9,EPS-Source,EPS-Source,2000
doubly fed induction generator,induction generator,6,EPS-Store,IOT-Network,2000
energy storage system,energy storage,9,EPS-Load,EPS-Source,2000
Energy management,energy storage,6,EPS-Source,EPS-Source,2000
MPPT,PV,6,EPS-Store,EPS-Source,2000
power grids,PV,10,EPS-Source,EPS-Source,2000
Energy storage,PV,20,EPS-Grid,EPS-Source,2000
electric vehicle,PV,12,EPS-Grid,EPS-Source,2000
fuel cell,fuel cells,6,EPS-Source,IOT-Percept,2000
Coordinative control,DR,12,EPS-Source,EPS-Source,2000
hierarchical control,DR,12,EPS-Source,EPS-Source,2000
residential feeder,DR,12,EPS-Source,EPS-Source,2000
MATLAB,LV,6,EPS-Source,EPS-Load,2000
Simulink,LV,6,EPS-Source,EPS-Load,2000
frequency regulation,PV,10,EPS-Source,EPS-Source,2000
voltage regulation,PV,12,EPS-Load,EPS-Source,2000
Bulk energy storage,energy storage,8,EPS-Source,EPS-Source,2000
pumped hydro storage,energy storage,8,EPS-Source,EPS-Source,2000
battery storage,energy storage,10,EPS-Source,EPS-Source,2000
peak shaving,energy storage,10,EPS-Source,EPS-Source,2000
frequency regulation,energy storage,8,EPS-Source,EPS-Source,2000
optimization,energy storage,8,EPS-Store,EPS-Source,2000
smart grid,IEC,11,EPS-Source,EPS-Source,2000
vehicle charging control,PEVs,6,EPS-Source,EPS-Grid,2000
Pontryagin's minimum principle,PEVs,6,EPS-Source,EPS-Grid,2000
fuzzy logic control,PEVs,6,EPS-Source,EPS-Grid,2000
vehicle-to-grid,PEVs,6,EPS-Source,EPS-Grid,2000
Smart grids,PLC,5,EPS-Load,EPS-Load,2000
power line communications,PLC,7,EPS-Source,EPS-Load,2000
droop control,ST,8,EPS-Source,EPS-Source,2000
point of common coupling,ST,7,EPS-Source,EPS-Source,2000
Microgrid,DG,20,EPS-Source,EPS-Source,2000
Aggregator,electric vehicle,6,EPS-Source,EPS-Grid,2000
authentication,M2M,16,EPS-Source,EPS-Store,2000
key establishment,M2M,16,EPS-Source,EPS-Store,2000
6LoWPAN security,M2M,16,EPS-Source,EPS-Store,2000
authentication,DoS,8,EPS-Source,EPS-Source,2000
key establishment,DoS,8,EPS-Source,EPS-Source,2000
6LoWPAN security,DoS,8,EPS-Source,EPS-Source,2000
IoT,DoS,8,IOT-App,EPS-Source,2000
Internet of Things,DoS,18,IOT-App,EPS-Source,2000
M2M communication,DoS,8,EPS-Store,EPS-Source,2000
PMU,IEC,6,EPS-Source,EPS-Source,2000
Micro-Grid,energy storage,14,EPS-Source,EPS-Source,2000
Smart grid,PLC,5,EPS-Source,EPS-Load,2000
Unified Power Quality Compensator,DG,6,EPS-Source,EPS-Source,2000
Power Quality,DG,6,EPS-Source,EPS-Source,2000
Electric Vehicles,EVs,8,IOT-Network,EPS-Source,2000
Smart Grid,EVs,38,EPS-Source,EPS-Source,2000
Energy Storage,MG,8,EPS-Source,EPS-Load,2000
Constant-power load,DC,8,EPS-Source,EPS-Source,2000
DC grid,DC,11,EPS-Source,EPS-Source,2000
DC-voltage control,DC,8,EPS-Source,EPS-Source,2000
PHEV,DC,8,EPS-Grid,EPS-Source,2000
plug-in hybrid electric vehicle,DC,12,EPS-Source,EPS-Source,2000
Smart Grid,high frequency,7,EPS-Source,EPS-Source,2000
Distributed generation,MG,8,EPS-Source,EPS-Load,2000
Smart Grid,NAN,10,EPS-Source,EPS-Load,2000
droop control,power management,6,EPS-Source,EPS-Load,2000
VSC,DC,6,EPS-Load,EPS-Source,2000
Smart Meters,smart meter,10,EPS-Load,EPS-Source,2000
VSC HVDC,HVDC,7,EPS-Source,EPS-Source,2000
HVDC Light,HVDC,5,EPS-Source,EPS-Source,2000
Space vector PWM,HVDC,5,EPS-Source,EPS-Source,2000
Sinusoidal PWM,HVDC,5,EPS-Source,EPS-Source,2000
Total harmonic distortion,HVDC,5,EPS-Source,EPS-Source,2000
Smart Grid,SG,20,EPS-Source,EPS-Source,2000
smart grid,wind farm,9,EPS-Source,IOT-Percept,2000
Kalman Lineal Filter,Linear Kalman Filter,6,EPS-Source,EPS-Source,2000
PLL,Linear Kalman Filter,6,EPS-Source,EPS-Source,2000
Single-phase Inverter microgrid,Linear Kalman Filter,6,EPS-Source,EPS-Source,2000
PMU,DG,5,EPS-Source,EPS-Source,2000
phasor measurement unit,DG,5,EPS-Source,EPS-Source,2000
distributed generation,MG,5,EPS-Source,EPS-Load,2000
PMU,MG,5,EPS-Source,EPS-Load,2000
Smart grid,smart meter,14,EPS-Source,EPS-Source,2000
NCS,SG,6,EPS-Source,EPS-Source,2000
Networked control systems,SG,6,EPS-Source,EPS-Source,2000
Wide area measurements,SG,6,EPS-Source,EPS-Source,2000
Delay systems,SG,6,EPS-Source,EPS-Source,2000
Packet dropouts,SG,6,EPS-Source,EPS-Source,2000
Limited communication,SG,6,EPS-Source,EPS-Source,2000
Smart Grid,wireless communication,6,EPS-Source,IOT-App,2000
DR aggregator,DR,5,EPS-Source,EPS-Source,2000
hourly demand response,DR,5,EPS-Source,EPS-Source,2000
price-based unit commitment,DR,5,EPS-Source,EPS-Source,2000
dynamic programming,DR,6,IOT-Network,EPS-Source,2000
Energy management system,MG,7,EPS-Source,EPS-Load,2000
Demand response,energy storage,10,EPS-Source,EPS-Source,2000
Load management,energy storage,6,EPS-Source,EPS-Source,2000
Thermostatically controlled appliances,energy storage,6,EPS-Source,EPS-Source,2000
Distributed control,energy storage,6,EPS-Source,EPS-Source,2000
Energy management,energy storage system,6,EPS-Source,EPS-Load,2000
optimization,smart grids,11,EPS-Store,EPS-Source,2000
smart grid,DRM,5,EPS-Source,EPS-Load,2000
Smart Meter,SG,12,EPS-Source,EPS-Source,2000
LTE,SG,5,EPS-Grid,EPS-Source,2000
QoS,SG,7,IOT-App,EPS-Source,2000
Neighborhood Area Network,NAN,6,EPS-Source,EPS-Load,2000
6LoWPAN,NAN,6,EPS-Store,EPS-Load,2000
Telecommunications networks,SG,5,EPS-Source,EPS-Source,2000
Smart grids,SG,5,EPS-Load,EPS-Source,2000
Service orchestration,SG,5,IOT-App,EPS-Source,2000
smart grid,CO2,7,EPS-Source,EPS-Source,2000
optimization,DR,8,EPS-Store,EPS-Source,2000
Advanced Metering Infrastructure,smart meter,14,EPS-Source,EPS-Source,2000
Analytics,smart meter,6,EPS-Source,EPS-Source,2000
power systems,smart meter,5,IOT-Percept,EPS-Source,2000
demand response,power grids,5,EPS-Source,EPS-Source,2000
