Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
HTS power substation,HTS,5,EPS-Grid,EPS-Source,2000
HTS transformer,HTS,5,EPS-Grid,EPS-Source,2000
Lyapunov-function-based controller,reactive power flow,4,EPS-Grid,EPS-Grid,2000
CCVSI,reactive power flow,4,EPS-Grid,EPS-Grid,2000
parallel-connected current-controlled voltage source inverterin microgrid application,reactive power flow,4,EPS-Grid,EPS-Grid,2000
parallel-connected inverter,reactive power flow,4,EPS-Grid,EPS-Grid,2000
p-q theory-based current calculator,reactive power flow,4,EPS-Grid,EPS-Grid,2000
SRC,reactive power flow,4,IOT-Network,EPS-Grid,2000
spatial repetitive controllerbased disturbance estimator,reactive power flow,4,EPS-Grid,EPS-Grid,2000
power line communication,power line,8,EPS-Grid,EPS-Source,2000
Energy storage,UPS,6,EPS-Source,EPS-Store,2000
Battery charger,UPS,6,EPS-Grid,EPS-Store,2000
Fault handling strategy,UPS,6,EPS-Grid,EPS-Store,2000
WiFi-based WSN,IoT,8,EPS-Grid,IOT-App,2000
Application,IoT,8,EPS-Grid,IOT-App,2000
AMR,WSN,6,EPS-Grid,IOT-Network,2000
WiFi,WSN,6,IOT-Network,IOT-Network,2000
Smart Grid,WSN,10,EPS-Source,IOT-Network,2000
wreless sensor network,WSN,6,EPS-Grid,IOT-Network,2000
Smart Grid,smart meter,13,EPS-Source,EPS-Source,2000
ICA,smart meter,6,EPS-Grid,EPS-Source,2000
Robust PCA,smart meter,6,EPS-Grid,EPS-Source,2000
Smart grid,DC,9,EPS-Source,EPS-Source,2000
Message authentication,SG,4,EPS-Grid,EPS-Source,2000
smart grid,SG,7,EPS-Source,EPS-Source,2000
Distribution system analysis,electric vehicle,6,EPS-Grid,EPS-Source,2000
forward-backward sweep method,electric vehicle,6,EPS-Grid,EPS-Source,2000
load modeling,electric vehicle,6,EPS-Grid,EPS-Source,2000
Newton-Raphson method,electric vehicle,6,EPS-Grid,EPS-Source,2000
power modeling,electric vehicle,6,EPS-Grid,EPS-Source,2000
power simulation,electric vehicle,6,EPS-Grid,EPS-Source,2000
smart grid,electric vehicle,27,EPS-Source,EPS-Source,2000
PSO (Particle swarm optimization),MG,4,EPS-Grid,EPS-Load,2000
Chaotic search,MG,6,EPS-Grid,EPS-Load,2000
Multi-operation management,MG,4,EPS-Grid,EPS-Load,2000
Micro-grid,MG,6,EPS-Store,EPS-Load,2000
RESs (Renewable energy sources),MG,4,EPS-Grid,EPS-Load,2000
Electricity markets,IDC,5,EPS-Grid,EPS-Grid,2000
energy efficiency,IDC,5,IOT-App,EPS-Grid,2000
energy management,IDC,5,EPS-Store,EPS-Grid,2000
forward contract,IDC,5,EPS-Grid,EPS-Grid,2000
hedging,IDC,5,EPS-Grid,EPS-Grid,2000
internet data centers,IDC,5,EPS-Grid,EPS-Grid,2000
Solid salt battery,M2M,4,EPS-Grid,EPS-Store,2000
High energy density,M2M,4,EPS-Grid,EPS-Store,2000
Hybrid vehicles,M2M,4,EPS-Load,EPS-Store,2000
Smart grid,M2M,4,EPS-Source,EPS-Store,2000
Vanadium,M2M,4,EPS-Grid,EPS-Store,2000
Smart grid,SG,4,EPS-Source,EPS-Source,2000
Demand response,DR,9,EPS-Source,EPS-Source,2000
benefits analysis,DR,6,EPS-Grid,EPS-Source,2000
air-conditioning,DR,6,EPS-Grid,EPS-Source,2000
temperature adjust,DR,6,EPS-Grid,EPS-Source,2000
Smart Grids,smart grids,4,IOT-Percept,EPS-Source,2000
electricity markets,DR,4,EPS-Load,EPS-Source,2000
Smart meter,smart meter,5,EPS-Source,EPS-Source,2000
smart meter,NILL,8,EPS-Source,EPS-Grid,2000
privacy,NILL,8,IOT-App,EPS-Grid,2000
load monitor,NILL,8,EPS-Grid,EPS-Grid,2000
plug-in electric vehicles,PEVs,13,EPS-Grid,EPS-Grid,2000
Discrete wavelet,power quality,4,EPS-Grid,EPS-Source,2000
Non-stationary disturbance,power quality,4,EPS-Grid,EPS-Source,2000
Stationary wavelet,power quality,4,EPS-Grid,EPS-Source,2000
Symmetrical components,power quality,4,EPS-Grid,EPS-Source,2000
Battery energy storage system,energy storage,17,EPS-Grid,EPS-Source,2000
wind power plant,micro power plant,4,EPS-Grid,EPS-Grid,2000
inversion,micro power plant,4,EPS-Grid,EPS-Grid,2000
conversion,micro power plant,4,EPS-Grid,EPS-Grid,2000
transient,micro power plant,4,EPS-Grid,EPS-Grid,2000
processes,micro power plant,4,EPS-Grid,EPS-Grid,2000
redox flow battery,micro power plant,4,EPS-Grid,EPS-Grid,2000
dual,micro power plant,4,EPS-Grid,EPS-Grid,2000
Smart grid,energy storage,12,EPS-Source,EPS-Source,2000
plug-in hybrid electric vehicle,PEVs,4,EPS-Source,EPS-Grid,2000
smart grid,PEVs,14,EPS-Source,EPS-Grid,2000
distributed generations,energy storage,4,EPS-Grid,EPS-Source,2000
battery energy storage system,energy storage,4,EPS-Grid,EPS-Source,2000
microgrid,MG,17,EPS-Source,EPS-Load,2000
droop control,MG,5,EPS-Source,EPS-Load,2000
PEV,PEVs,12,EPS-Grid,EPS-Grid,2000
Plug-in Electric Vehicle,PEVs,4,EPS-Grid,EPS-Grid,2000
PHEV,PHEVs,24,EPS-Grid,EPS-Load,2000
V2G,energy storage,6,EPS-Grid,EPS-Source,2000
energy storage of electrical vehicle,energy storage,4,EPS-Grid,EPS-Source,2000
mobile distributed energy storage,energy storage,4,EPS-Grid,EPS-Source,2000
V2G,LV,4,EPS-Grid,EPS-Load,2000
energy storage of electrical vehicle,LV,4,EPS-Grid,EPS-Load,2000
Smart Grid,LV,4,EPS-Source,EPS-Load,2000
mobile distributed energy storage,LV,4,EPS-Grid,EPS-Load,2000
Plug-in Hybrid Electric Vehicles,PHEVs,13,EPS-Grid,EPS-Load,2000
Microgrid,power management,7,EPS-Source,EPS-Load,2000
Battery,power management,5,EPS-Store,EPS-Load,2000
Telecommunication systems,PHEV,5,EPS-Grid,EPS-Grid,2000
renewable energies,PHEV,5,EPS-Grid,EPS-Grid,2000
biogas mini power plant,PHEV,5,EPS-Grid,EPS-Grid,2000
microgrid,PHEV,5,EPS-Source,EPS-Grid,2000
energy storage,PHEV,5,EPS-Source,EPS-Grid,2000
battery,PHEV,5,EPS-Store,EPS-Grid,2000
super-capacitor,PHEV,5,EPS-Grid,EPS-Grid,2000
DC-DC converter,PHEV,5,EPS-Grid,EPS-Grid,2000
Modeling,energy storage,5,EPS-Grid,EPS-Source,2000
Smart Grid,PHEVs,16,EPS-Source,EPS-Load,2000
Smart-Grid,DC,4,EPS-Grid,EPS-Source,2000
distribution transformer,DC,4,EPS-Store,EPS-Source,2000
EV charging,DC,4,IOT-Network,EPS-Source,2000
loss-of-life,DC,4,EPS-Grid,EPS-Source,2000
fuel cell,SOFC,4,EPS-Source,EPS-Grid,2000
batteries,SOFC,4,EPS-Grid,EPS-Grid,2000
hybrid system,SOFC,4,EPS-Source,EPS-Grid,2000
smart grid,SOFC,4,EPS-Source,EPS-Grid,2000
microgrid,BESS,9,EPS-Source,IOT-Network,2000
battery energy storage system,energy storage system,8,EPS-Grid,EPS-Load,2000
Internet,RFID,8,EPS-Grid,IOT-Network,2000
Radio frequency identification,RFID,17,EPS-Grid,IOT-Network,2000
Middleware RFID,RFID,12,EPS-Grid,IOT-Network,2000
Internet of things,RFID,23,IOT-App,IOT-Network,2000
Mobile devices,RFID,12,EPS-Grid,IOT-Network,2000
Embedded framework,RFID,12,EPS-Grid,IOT-Network,2000
Pervasive computing,RFID,12,EPS-Grid,IOT-Network,2000
internet of things,RFID,7,EPS-Store,IOT-Network,2000
share energy provisioning service,RFID,5,EPS-Grid,IOT-Network,2000
identification time,RFID,5,EPS-Grid,IOT-Network,2000
Internet of Things IOT,GPRS,6,EPS-Grid,EPS-Store,2000
Logistic,GPRS,6,EPS-Grid,EPS-Store,2000
Combination information system,GPRS,6,EPS-Grid,EPS-Store,2000
GPRS perception module,GPRS,6,EPS-Grid,EPS-Store,2000
Internet of Things,internet of Things,4,IOT-App,EPS-Grid,2000
application architecture,internet of Things,4,EPS-Grid,EPS-Grid,2000
Radio Frequency Identification,internet of Things,4,EPS-Grid,EPS-Grid,2000
sensor,internet of Things,4,EPS-Store,EPS-Grid,2000
Machine-to-Machine,internet of Things,4,EPS-Store,EPS-Grid,2000
Internet of Things,RFID,39,IOT-App,IOT-Network,2000
Sensors,Internet of Things,5,IOT-App,IOT-App,2000
heterogeneous wireless network,heterogeneous communication,4,EPS-Grid,EPS-Grid,2000
low duty cycling,heterogeneous communication,4,EPS-Grid,EPS-Grid,2000
wildlife monitoring and protecting system,heterogeneous communication,4,EPS-Grid,EPS-Grid,2000
Internet of things,heterogeneous communication,4,IOT-App,EPS-Grid,2000
multi-hop communication,WSN,4,EPS-Grid,IOT-Network,2000
hybrid WSN cluster,WSN,4,EPS-Grid,IOT-Network,2000
tansmit-only node,WSN,4,EPS-Grid,IOT-Network,2000
cross-layer design,WSN,4,EPS-Grid,IOT-Network,2000
Collaborative wireless sensor networks,wireless sensor networks,8,EPS-Grid,IOT-App,2000
Collaboration,wireless sensor networks,8,EPS-Grid,IOT-App,2000
CPS,wireless sensor networks,8,IOT-App,IOT-App,2000
Cyber physical systems,wireless sensor networks,8,EPS-Grid,IOT-App,2000
IOT,wireless sensor networks,8,EPS-Store,IOT-App,2000
Internet of things,wireless sensor networks,13,IOT-App,IOT-App,2000
M2M,Internet of Things,4,EPS-Store,IOT-App,2000
smart home,smart home system,8,EPS-Source,EPS-Grid,2000
control system,smart home system,8,EPS-Grid,EPS-Grid,2000
Internet of Things,smart home system,8,IOT-App,EPS-Grid,2000
Mobile IPv6,IPv6,14,EPS-Grid,EPS-Store,2000
Route Optimization,IPv6,4,EPS-Grid,EPS-Store,2000
Security,IPv6,8,IOT-App,EPS-Store,2000
Mobility,IPv6,4,IOT-App,EPS-Store,2000
Internet of Things,WiFi,4,IOT-App,IOT-Network,2000
information and communication technologies,IoT,4,EPS-Grid,IOT-App,2000
grid computing,IoT,4,EPS-Grid,IOT-App,2000
cloud computing,IoT,12,IOT-App,IOT-App,2000
interdisciplinary research,IoT,4,EPS-Grid,IOT-App,2000
Internet of Things,WSN,15,IOT-App,IOT-Network,2000
Wireless Sensor Network,WSN,8,IOT-App,IOT-Network,2000
Radio Frequency Identification,WSN,4,EPS-Grid,IOT-Network,2000
Next Generation Network,loT,4,EPS-Grid,IOT-Network,2000
IP Multimedia Subsystem,loT,4,EPS-Grid,IOT-Network,2000
Future Internet,loT,4,EPS-Grid,IOT-Network,2000
Internet of Things,loT,4,IOT-App,IOT-Network,2000
Cloud Computing,loT,4,IOT-App,IOT-Network,2000
Next Generation Network,IMS,4,EPS-Grid,EPS-Grid,2000
IP Multimedia Subsystem,IMS,4,EPS-Grid,EPS-Grid,2000
Future Internet,IMS,4,EPS-Grid,EPS-Grid,2000
Internet of Things,IMS,4,IOT-App,EPS-Grid,2000
Cloud Computing,IMS,4,IOT-App,EPS-Grid,2000
Cloud computing,SMEs,4,IOT-App,EPS-Grid,2000
Ubiquitous broadband infrastructure,SMEs,4,EPS-Grid,EPS-Grid,2000
SME,SMEs,4,EPS-Grid,EPS-Grid,2000
Internet of things,SMEs,4,IOT-App,EPS-Grid,2000
IoT,SMEs,4,IOT-App,EPS-Grid,2000
PEPPOL,SMEs,4,EPS-Grid,EPS-Grid,2000
E-commerce,SMEs,4,EPS-Grid,EPS-Grid,2000
Deployment of the cloud,SMEs,4,EPS-Grid,EPS-Grid,2000
Global ICT infrastructure,SMEs,4,EPS-Grid,EPS-Grid,2000
"""Always on""",SMEs,4,EPS-Grid,EPS-Grid,2000
Future Internet,ICT,4,EPS-Grid,IOT-App,2000
Transport,ICT,4,EPS-Grid,IOT-App,2000
Logistics,ICT,4,EPS-Grid,IOT-App,2000
Conceptual Architecture,ICT,4,EPS-Grid,IOT-App,2000
Business Collaboration,ICT,4,EPS-Grid,IOT-App,2000
E-Contracting,ICT,4,EPS-Grid,IOT-App,2000
Event Handling,ICT,4,EPS-Grid,IOT-App,2000
Transport Planning,ICT,4,EPS-Grid,IOT-App,2000
Wireless sensor network,IPv6,10,IOT-Network,EPS-Store,2000
internet of things,UIS,4,EPS-Store,EPS-Grid,2000
logistics,UIS,4,EPS-Store,EPS-Grid,2000
unified information system,UIS,4,EPS-Grid,EPS-Grid,2000
gps/gsm positioning system,UIS,4,EPS-Grid,EPS-Grid,2000
internet of things,Internet of Things,19,EPS-Store,IOT-App,2000
college bicycle,Internet of Things,5,EPS-Grid,IOT-App,2000
recycling,Internet of Things,5,EPS-Grid,IOT-App,2000
service system,Internet of Things,5,EPS-Grid,IOT-App,2000
Smart Home,Internet of Things,4,IOT-Network,IOT-App,2000
context-awareness,IoT,4,EPS-Grid,IOT-App,2000
The Internet of Things,Internet of Things,4,EPS-Grid,IOT-App,2000
field information,Internet of Things,4,EPS-Grid,IOT-App,2000
sensor nodes,Internet of Things,4,EPS-Grid,IOT-App,2000
hardware,Internet of Things,4,EPS-Grid,IOT-App,2000
software,Internet of Things,4,IOT-Compute,IOT-App,2000
SOA,IoT,6,EPS-Grid,IOT-App,2000
AHP model,JOT,4,EPS-Grid,EPS-Source,2000
Internet of things,JOT,4,IOT-App,EPS-Source,2000
Electronic commerce,JOT,4,EPS-Grid,EPS-Source,2000
Information security,JOT,4,EPS-Store,EPS-Source,2000
photovoltaic systems,PV,5,EPS-Grid,EPS-Source,2000
frequency control,energy storage,6,IOT-Compute,EPS-Source,2000
Microgrid,MG,12,EPS-Source,EPS-Load,2000
Fuel cell,FC,4,EPS-Source,EPS-Grid,2000
Power management circuit,power management,5,EPS-Grid,EPS-Load,2000
Smart grid,power management,8,EPS-Source,EPS-Load,2000
Wind farm,wind farm,6,EPS-Grid,EPS-Source,2000
Modelling,PV,6,EPS-Grid,EPS-Source,2000
Intermittence,PV,6,EPS-Grid,EPS-Source,2000
Photovoltaic,PV,26,EPS-Store,EPS-Source,2000
Built environment,PV,6,EPS-Store,EPS-Source,2000
PV power prediction,PV,7,EPS-Grid,EPS-Source,2000
grid integration,PV,7,IOT-Network,EPS-Source,2000
irradiance prediction,PV,7,EPS-Grid,EPS-Source,2000
PV simulation,PV,7,EPS-Grid,EPS-Source,2000
plug-in electric vehicles,electric vehicle,9,EPS-Grid,EPS-Source,2000
V2G,electric vehicle,4,EPS-Grid,EPS-Source,2000
Load aggregation,PEVs,5,EPS-Grid,EPS-Grid,2000
renewable energy sources,PEVs,5,EPS-Source,EPS-Grid,2000
stochastic security-constrained unit commitment,PEVs,5,EPS-Grid,EPS-Grid,2000
V2G,PEVs,13,EPS-Grid,EPS-Grid,2000
Energy systems,RISO,4,EPS-Grid,EPS-Grid,2000
CO2 trading,RISO,4,EPS-Grid,EPS-Grid,2000
Planning,RISO,4,IOT-Network,EPS-Grid,2000
Robust optimization,RISO,4,EPS-Grid,EPS-Grid,2000
Uncertainty,RISO,4,EPS-Source,EPS-Grid,2000
Renewable energy,DC,5,EPS-Source,EPS-Source,2000
PV,DC,8,EPS-Source,EPS-Source,2000
Battery energy storage,DC,5,IOT-Network,EPS-Source,2000
MG,MGs,8,EPS-Load,IOT-Compute,2000
Energy and operation management microgrid,MGs,6,EPS-Store,IOT-Compute,2000
Point estimate method,MGs,6,EPS-Store,IOT-Compute,2000
SGSA,MGs,6,EPS-Store,IOT-Compute,2000
Self-adaptive gravitational search algorithm,MGs,6,EPS-Store,IOT-Compute,2000
Uncertainty,MGs,6,EPS-Source,IOT-Compute,2000
digital microcontroller,power management,4,EPS-Store,EPS-Load,2000
electrical microgrids,power management,4,EPS-Store,EPS-Load,2000
FC,power management,7,EPS-Grid,EPS-Load,2000
fuel cell,power management,4,EPS-Source,EPS-Load,2000
photovoltaicemulator,power management,4,EPS-Store,EPS-Load,2000
PMS,power management,6,EPS-Store,EPS-Load,2000
power management system,power management,6,EPS-Store,EPS-Load,2000
robust control,SMES,4,IOT-Network,IOT-Compute,2000
superconductor magnetic energy storage,SMES,4,EPS-Store,IOT-Compute,2000
blade pitch controller,SMES,4,EPS-Store,IOT-Compute,2000
system uncertainties,SMES,4,EPS-Store,IOT-Compute,2000
genetic algorithm,SMES,4,EPS-Store,IOT-Compute,2000
Carbon emissions,EVs,9,EPS-Store,IOT-Network,2000
Combined heat and power,EVs,9,EPS-Load,IOT-Network,2000
Commercial buildings,EVs,9,EPS-Store,IOT-Network,2000
Distributed energy resources,EVs,9,EPS-Source,IOT-Network,2000
Electric vehicle,EVs,14,EPS-Store,IOT-Network,2000
Load shifting,EVs,9,EPS-Load,IOT-Network,2000
Microgrid,EVs,9,EPS-Source,IOT-Network,2000
Optimization,EVs,9,EPS-Source,IOT-Network,2000
Smart grid,EVs,17,EPS-Source,IOT-Network,2000
Storage technologies,EVs,9,EPS-Store,IOT-Network,2000
Battery energy storage systems,energy storage,8,IOT-App,EPS-Source,2000
renewables,energy storage,8,EPS-Store,EPS-Source,2000
smart grid,energy storage,18,EPS-Source,EPS-Source,2000
solar,energy storage,8,EPS-Load,EPS-Source,2000
renewable energy,energy storage,11,EPS-Source,EPS-Source,2000
Decentralised energy resources,CO2,4,EPS-Store,EPS-Source,2000
Microgrid,CO2,9,EPS-Source,EPS-Source,2000
Demand response,CO2,4,EPS-Source,EPS-Source,2000
Greenhouse gases,CO2,4,EPS-Store,EPS-Source,2000
Renewable energy,CO2,4,EPS-Source,EPS-Source,2000
Decentralised energy,CO2,4,EPS-Store,EPS-Source,2000
Fuzzy Logic Controller,energy storage,4,EPS-Store,EPS-Source,2000
micro-wind energy generating system,energy storage,4,EPS-Store,EPS-Source,2000
power quality,energy storage,4,EPS-Source,EPS-Source,2000
Battery energy storage,critical load,4,IOT-Network,EPS-Store,2000
micro-wind energy generating system,critical load,4,EPS-Store,EPS-Store,2000
power quality,critical load,4,EPS-Source,EPS-Store,2000
Cost,UC,4,EPS-Store,EPS-Store,2000
emissions,UC,4,EPS-Load,EPS-Store,2000
plug-in electric vehicles,UC,4,EPS-Grid,EPS-Store,2000
renewable energy,UC,4,EPS-Source,EPS-Store,2000
scenario,UC,4,EPS-Store,EPS-Store,2000
smart grid,UC,4,EPS-Source,EPS-Store,2000
uncertainty,UC,4,EPS-Source,EPS-Store,2000
unit commitment,UC,6,EPS-Store,EPS-Store,2000
Coordinated bidding strategy,vehicle-to-grid,4,EPS-Store,EPS-Store,2000
EV charging,vehicle-to-grid,4,IOT-Network,EPS-Store,2000
load-serving entities,vehicle-to-grid,4,EPS-Store,EPS-Store,2000
mixed integer stochastic programming,vehicle-to-grid,4,EPS-Store,EPS-Store,2000
risk,vehicle-to-grid,4,IOT-App,EPS-Store,2000
thermal power production,vehicle-to-grid,4,EPS-Store,EPS-Store,2000
V2G,vehicle-to-grid,7,EPS-Grid,EPS-Store,2000
wind power production,vehicle-to-grid,4,EPS-Store,EPS-Store,2000
Direct load control,PEVs,6,EPS-Source,EPS-Grid,2000
sliding mode control,PEVs,6,IOT-Percept,EPS-Grid,2000
Smart grid,heat pump water heater,6,EPS-Source,EPS-Source,2000
High Efficiency Amplifier,PHEVs,4,EPS-Store,EPS-Load,2000
Wireless Power Transmission,PHEVs,4,EPS-Store,EPS-Load,2000
GaN HEMT,PHEVs,4,EPS-Store,EPS-Load,2000
class-F,PHEVs,4,EPS-Store,EPS-Load,2000
inverse class-F,PHEVs,4,EPS-Store,EPS-Load,2000
Pressurized water reactor nuclear power plan,nuclear power plant,4,EPS-Store,EPS-Store,2000
AP1000,nuclear power plant,4,EPS-Store,EPS-Store,2000
PCTRAN,nuclear power plant,4,EPS-Store,EPS-Store,2000
throw burthen,nuclear power plant,4,EPS-Store,EPS-Store,2000
Transient Stability,nuclear power plant,4,EPS-Source,EPS-Store,2000
consumer energy portal,CEP,6,EPS-Store,EPS-Store,2000
demand response management,CEP,6,EPS-Store,EPS-Store,2000
home energy management system,CEP,6,EPS-Store,EPS-Store,2000
smart grid,CEP,6,EPS-Source,EPS-Store,2000
distributed solar modeling,PV,5,EPS-Store,EPS-Source,2000
stochastic models,PV,5,EPS-Store,EPS-Source,2000
Smart Grid,PV,10,EPS-Source,EPS-Source,2000
PEV,PV,6,EPS-Grid,EPS-Source,2000
ADMD,PV,6,EPS-Store,EPS-Source,2000
Battery storage,Photovoltaic,4,EPS-Source,EPS-Store,2000
PV Penetration,Photovoltaic,4,EPS-Store,EPS-Store,2000
deloading,Photovoltaic,4,EPS-Store,EPS-Store,2000
frequency regulation,Photovoltaic,4,EPS-Source,EPS-Store,2000
inertial response,Photovoltaic,4,EPS-Store,EPS-Store,2000
MPPT,Photovoltaic,8,EPS-Store,EPS-Store,2000
photovoltaic system,Photovoltaic,4,IOT-Compute,EPS-Store,2000
DC smart grid,DC,5,EPS-Store,EPS-Source,2000
PMSG,DC,7,IOT-Network,EPS-Source,2000
DC distribution voltage,DC,5,EPS-Store,EPS-Source,2000
pitch angle control,DC,5,EPS-Store,EPS-Source,2000
Load shading,DC,5,EPS-Store,EPS-Source,2000
Photovoltaic power systems,PV,10,EPS-Store,EPS-Source,2000
power quality,PV,12,EPS-Source,EPS-Source,2000
building management systems,PV,10,EPS-Store,EPS-Source,2000
cooperative systems,PV,10,EPS-Store,EPS-Source,2000
demand side energy management,HVAC,6,EPS-Store,EPS-Source,2000
buildings,HVAC,6,EPS-Store,EPS-Source,2000
demand response margins,HVAC,6,EPS-Store,EPS-Source,2000
air-conditioning,HVAC,6,EPS-Grid,EPS-Source,2000
energy saving,HVAC,6,EPS-Store,EPS-Source,2000
comfort,HVAC,6,EPS-Store,EPS-Source,2000
control,HVAC,6,EPS-Store,EPS-Source,2000
optimization,HVAC,6,EPS-Source,EPS-Source,2000
Hybrid Solar-Wind,MG,4,EPS-Store,EPS-Load,2000
Irrigation System,MG,4,EPS-Store,EPS-Load,2000
power flow,MG,4,IOT-Percept,EPS-Load,2000
control system,MG,4,EPS-Grid,EPS-Load,2000
Toshka Area,MG,4,EPS-Store,EPS-Load,2000
Current control method,DC,4,EPS-Store,EPS-Source,2000
DC/DC converters,DC,4,EPS-Store,EPS-Source,2000
Energy management,DC,6,IOT-Network,EPS-Source,2000
Lithium-battery,DC,4,EPS-Store,EPS-Source,2000
MPPT,DC,9,EPS-Store,EPS-Source,2000
Maximum Power Point Tracking,DC,6,EPS-Store,EPS-Source,2000
Residential energy,DC,4,EPS-Store,EPS-Source,2000
Photovoltaic panel,DC,4,EPS-Store,EPS-Source,2000
Polynomial control,DC,4,EPS-Store,EPS-Source,2000
Ultracapacitors,DC,4,EPS-Store,EPS-Source,2000
Wind energy,DC,4,EPS-Store,EPS-Source,2000
