YEAR,DOMS,COUNT,SN,TN
2000,EPS-Grid,6.0,Service-Controlled Networking,heterogeneous sensor
2000,IOT-Network,9.0,battery storage,DC
2000,IOT-App,6.0,Drones,BLE
2000,IOT-Network,10.0,Statistical Tools,COe
2000,IOT-App,10.0,attribute-based encryption,IoT
2000,EPS-Load,6.0,power line communication,WPT
2000,EPS-Source,8.0,Natural gas and electric power system,optimal power flow
2000,IOT-App,6.0,Authentication Network Model,RUA
2000,EPS-Grid,6.0,data fusion,IoT
2000,IOT-App,7.0,adaptive,IoT
2000,EPS-Source,12.0,Wind and solar system,PV
2000,IOT-App,7.0,Lattice-based cryptography,IoT
2000,IOT-App,6.0,Android,WiFi
2000,EPS-Store,6.0,data cleaning,loT
2000,EPS-Source,8.0,unmanned vehicles,M2M
2000,EPS-Store,8.0,Internet of Things,SIB
2000,IOT-Network,6.0,fault tolerance,WSN
2000,IOT-Network,6.0,Signature,IAT
2000,IOT-Network,11.0,reinforcement learning,IoT
2000,EPS-Store,6.0,control,HVAC
2000,IOT-App,16.0,cardiac rehabilitation exercise,CR
2000,IOT-App,6.0,residential areas,CES
2000,IOT-App,8.0,IoT,AED
2000,IOT-Network,6.0,5G,DCs
2000,EPS-Source,16.0,authentication,M2M
2000,EPS-Store,6.0,web-based mobility management,mobility management
2000,IOT-Network,15.0,Latency,loT
2000,EPS-Store,6.0,stochastic optimization,PHEV
2000,EPS-Load,6.0,household study,SGT
2000,IOT-App,7.0,Internet of Things,QoE
2000,IOT-App,6.0,wearable electronics,RF
2000,EPS-Source,7.0,Benders decomposition,EPS
2000,EPS-Store,8.0,solar,energy storage
2000,EPS-Source,8.0,Hybrid Photovoltaic system,DC
2000,IOT-App,14.0,Lightweight Authentication,IoT
2000,EPS-Grid,9.0,internet of things,WSN
2000,IOT-App,6.0,runtime security,ML
2000,IOT-App,8.0,Unmanned aerial vehicles,reinforcement learning
2000,IOT-Network,6.0,backup parent node,TDMA
2000,IOT-Network,9.0,PV Solar Energy. Energy conservation,PV
2000,EPS-Source,7.0,SVM,SG
2000,EPS-Source,6.0,power control,DC
2000,EPS-Store,7.0,GSM,Internet of Things
2000,EPS-Store,7.0,TSDSI,IoT
2000,IOT-Network,6.0,wireless networks,heterogeneous multiple
2000,EPS-Store,6.0,Hybrid AC-DC Filter Compensator,DC
2000,IOT-App,8.0,Dementia,IoT
2000,EPS-Store,6.0,Wind farm,MG
2000,IOT-App,6.0,Bandwidth,RF
2000,IOT-Network,6.0,5G handover,5G
2000,IOT-App,6.0,Cloud sensors,CPSs
2000,EPS-Source,6.0,Solar DG,DG
2000,EPS-Store,12.0,Queuing system,IoT
2000,IOT-Network,6.0,CO2 gas sensor,CO2
2000,IOT-App,9.0,data security,RFID
2000,IOT-App,16.0,Wearable device,CR
2000,EPS-Store,6.0,Network lifetime,BANs
2000,IOT-Network,6.0,Magnetic field,power line
2000,IOT-Network,6.0,DC microgrid protection,DC
2000,EPS-Grid,8.0,Application,IoT
2000,IOT-Network,7.0,transformer-less inverters,DC
2000,EPS-Grid,6.0,Wireless sensor networks,VMS
2000,IOT-App,8.0,intrusion detection,IMF
2000,IOT-App,6.0,vehicle's fuel monitoring system,RFID
2000,IOT-App,6.0,Data collection,AI
2000,EPS-Load,6.0,Smart Skins,D-2-PaS
2000,IOT-App,6.0,Big data analysis,BSN
2000,IOT-Compute,8.0,Fuzzy logic control,SMES
2000,EPS-Load,6.0,3D printing,D-2-PaS
2000,EPS-Store,12.0,Data handling,M2M
2000,EPS-Store,6.0,high technology,IoT
2000,IOT-Network,6.0,Sub 1 GHz,LPWAN
2000,EPS-Source,8.0,BPM-in-the-Large,BPM
2000,EPS-Source,12.0,elliptic curves,RFID
2000,EPS-Load,6.0,Vehicle Telemetry,IoT
2000,IOT-App,8.0,energy efficiency,JCR
2000,IOT-Network,10.0,Software-defined IoT,IoT
2000,IOT-Network,12.0,iot honeypot,IoT
2000,IOT-App,6.0,multi-access mobile edge computing,physical layer
2000,IOT-App,6.0,smart hone,5G
2000,IOT-App,6.0,Real-Time processing,loader crane operator
2000,EPS-Store,18.0,service-oriented,CNC
2000,IOT-Network,6.0,Tools,IoT
2000,EPS-Store,6.0,data collection,WSN
2000,IOT-App,6.0,battery-free communications,wireless networks
2000,IOT-App,6.0,Data Privacy,IoT
2000,IOT-App,6.0,Wi-Fi,TDBU
2000,IOT-App,6.0,Personally Identifiable Information,IoT
2000,IOT-App,6.0,backscatter communications,RF
2000,EPS-Load,7.0,multiband,PV
2000,EPS-Store,9.0,GPS,robotic vehicle
2000,IOT-Network,6.0,Dual input DC-DC converler,PV
2000,EPS-Store,57.0,Wireless Sensor Networks,IoT
2000,IOT-Network,6.0,Self-powered sensor,CO2
2000,IOT-Network,6.0,IoT (Internet of Things),edge node
2000,IOT-App,6.0,DL-MU,LAN
2000,EPS-Grid,6.0,Semantic Web of Things,STAC
2000,EPS-Source,6.0,vehicle charging control,PEVs
2000,IOT-Network,7.0,agricultural pests and diseases,Industry 4.0
2000,EPS-Source,21.0,smart meters,smart meter
2000,EPS-Source,8.0,low-voltage utility grid,DC
2000,IOT-App,6.0,network utility maximization,LT
2000,IOT-App,11.0,Fog networking,IoT
2000,IOT-App,6.0,Homomorphic encryption,IoT
2000,IOT-App,8.0,networking,DRL
2000,IOT-App,10.0,Reconstruction process,CS
2000,EPS-Load,6.0,microfluidics,D-2-PaS
2000,EPS-Load,6.0,DiG,MG
2000,IOT-App,8.0,body area network,BASNs
2000,IOT-Network,6.0,Smart Home,LPWAN
2000,IOT-App,18.0,Automation,Internet of Things
2000,EPS-Store,6.0,The Internet of things,smart home system
2000,IOT-Percept,6.0,Power quality and WECS,DC
2000,EPS-Source,12.0,demand response,MG
2000,EPS-Store,13.0,Internet of things,M2M
2000,IOT-App,7.0,hardware abstraction,5G
2000,IOT-App,6.0,simplified quadratic approximation,IoT
2000,IOT-App,8.0,SNR,IoT
2000,EPS-Store,7.0,RF,DTLS
2000,IOT-Network,6.0,reactive system,BEMS
2000,IOT-App,6.0,backscatter communications,wireless networks
2000,IOT-App,6.0,encryption-based security,physical layer
2000,EPS-Source,11.0,photovoltaic,energy storage
2000,IOT-App,6.0,usage relation,IoT
2000,IOT-Compute,6.0,multiport photovoltaic DC microgrid,DC
2000,IOT-App,6.0,wireless local area network,loT
2000,EPS-Grid,6.0,Tags,RFID
2000,EPS-Load,7.0,i-line,PV
2000,EPS-Source,8.0,DC-voltage control,DC
2000,EPS-Source,6.0,Manufacturing,RTP
2000,EPS-Store,6.0,low power consumption,WCS
2000,IOT-App,15.0,Simulation,IoT
2000,IOT-App,8.0,Internet of things,BASNs
2000,IOT-App,6.0,IIoT,EB
2000,EPS-Source,17.0,privacy,smart meter
2000,EPS-Load,8.0,Active demand control,VIMSEN
2000,IOT-App,6.0,Cybersecurity,BLE
2000,EPS-Load,6.0,Embedded System,IoT
2000,IOT-App,6.0,mobile networks,IoT
2000,IOT-Compute,6.0,natural gas technology,MGs
2000,EPS-Load,6.0,Smart Energy Systems,Smart Energy System
2000,EPS-Grid,9.0,demand management,power infrastructure
2000,EPS-Source,6.0,Residential Energy management systems,HVAC
2000,EPS-Store,10.0,data interoperability,IoT
2000,IOT-Network,6.0,network congestion,DR
2000,IOT-Network,6.0,dc Load,PV
2000,IOT-App,8.0,parasitic patch,IoT
2000,EPS-Store,6.0,Topology Control,BANs
2000,IOT-App,6.0,Fractional theory,IoT
2000,EPS-Source,30.0,RFID,IoT
2000,IOT-Compute,6.0,power generation reliability,DG
2000,EPS-Source,6.0,fuel cell,CO2
2000,EPS-Store,6.0,IoT mobility management,mobility management
2000,EPS-Grid,8.0,Ubiquitous network infrastructure,IoT
2000,EPS-Grid,6.0,zero-sum game,IoT
2000,IOT-App,6.0,vulnerabilities and protective measures,IoT
2000,EPS-Grid,8.0,CPS,wireless sensor networks
2000,EPS-Source,28.0,Smart Grid,energy storage
2000,IOT-App,9.0,Eheatlh ecosystem,Internet of Things
2000,IOT-App,6.0,IoT,ECGs
2000,EPS-Grid,6.0,Linked Data,IoT
2000,EPS-Source,6.0,importance analysis,dynamic fault tree
2000,IOT-Percept,6.0,Power systems,PDC
2000,IOT-App,9.0,Cloud Radio Access Networks,MEC
2000,IOT-Network,8.0,information visualization,IoT
2000,IOT-Network,10.0,management,ICT
2000,IOT-App,8.0,SSS(Secondary Synchronization Signal),eMTC
2000,IOT-App,13.0,Task offloading,IoT
2000,EPS-Store,8.0,Renewable Energy,renewable energy resources
2000,EPS-Grid,19.0,BESS,energy storage system
2000,IOT-App,8.0,oblivious transfer,IoT
2000,EPS-Store,6.0,5G radio access,IoT
2000,IOT-Network,8.0,NoSQL databases,wireless multimedia sensor networks
2000,IOT-Compute,6.0,power generation control,power management
2000,EPS-Load,6.0,Coordinated control,PV
2000,EPS-Grid,6.0,Built environment,PV
2000,EPS-Load,8.0,CO2 capture,CO2
2000,EPS-Store,9.0,Security Infrastructure IP,IoT
2000,IOT-App,6.0,Content dissemination,IoT
2000,IOT-App,10.0,Diffraction gratings,IoT
2000,EPS-Load,6.0,Energy storage,Smart Energy System
2000,IOT-Network,6.0,Opportunistic Migration,IoT
2000,EPS-Load,6.0,IEEE UL 1741 standard,secondary frequency
2000,EPS-Source,8.0,cascaded common DC bus,DC
2000,IOT-Compute,6.0,photovoltaic power systems,MGs
2000,EPS-Load,7.0,LPWAN,PV
2000,IOT-App,8.0,Cancer disease,IoT
2000,EPS-Store,8.0,Health big data,IoT
2000,IOT-App,6.0,Meta-heuristics,FZ
2000,IOT-Network,6.0,Quadratic boost,QBI
2000,EPS-Source,6.0,Home energy management,IBDR
2000,EPS-Load,6.0,positive sequence power voltage loop,VSC
2000,EPS-Store,8.0,security,Internet of Things
2000,EPS-Load,12.0,Charging stations,DC
2000,IOT-App,6.0,route optimization,5G
2000,IOT-App,6.0,wireless charging,HPC
2000,IOT-App,8.0,rtt delay,ICMP
2000,IOT-App,9.0,privacy-preserving,IoT
2000,EPS-Grid,6.0,sparsity,SOs
2000,EPS-Source,7.0,VSC HVDC,HVDC
2000,IOT-Percept,6.0,edge computing,TLS
2000,IOT-Percept,8.0,Evolution strategy particle swarm optimization,PHEVs
2000,IOT-App,8.0,Haversine Formula,IoT
2000,EPS-Store,6.0,Three dimensional spaces,IPv6
2000,IOT-App,6.0,Reputation evaluation,IoT
2000,EPS-Store,18.0,RFID system,IoT
2000,IOT-App,7.0,M2M,ACB
2000,EPS-Source,6.0,Computational fluid dynamics,DLR
2000,IOT-App,7.0,image recognition,IoT
2000,EPS-Store,8.0,Pulau Ubin,renewable energy resources
2000,IOT-Network,6.0,GSR,IoT
2000,EPS-Load,6.0,TDMA scheduling,TDMA
2000,IOT-App,6.0,secondary cells,CES
2000,IOT-Percept,8.0,PCC,DC
2000,IOT-Percept,6.0,chance constrained programming,heat storage
2000,IOT-App,6.0,low-latency,FLEET
2000,EPS-Grid,6.0,FRT,DC
2000,IOT-App,8.0,Optimization,UAVs
2000,EPS-Source,12.0,Multi follower bi-level programming,distribution network operator
2000,EPS-Source,11.0,loss of load expectation,PV
2000,IOT-App,6.0,Cloud Service Provider,QoS
2000,IOT-App,6.0,RoS,loader crane operator
2000,EPS-Source,6.0,Networks,ICT
2000,IOT-App,6.0,artificial intelligence,power meter
2000,IOT-App,6.0,Anomaly Detection,RSU
2000,IOT-App,6.0,FPGA,ADMFC
2000,IOT-App,10.0,feature-based model,IoT
2000,EPS-Grid,6.0,6lowpan,IoT
2000,IOT-App,6.0,high investment cost,CES
2000,EPS-Store,6.0,Radio frequency identification,WINS
2000,EPS-Store,6.0,cloud service,DQ
2000,IOT-App,15.0,Network functions virtualization,IoT
2000,IOT-App,8.0,Software Defined Network,IoT
2000,EPS-Load,6.0,UHF antennas,RFID
2000,EPS-Store,13.0,plug-in electric vehicle,PEVs
2000,EPS-Load,6.0,IoT,pH
2000,EPS-Load,6.0,IoT,TDMA
2000,EPS-Store,6.0,Homomorphic Encryption,IoT
2000,IOT-Network,6.0,Daytime charging,SCMA
2000,IOT-App,6.0,ONE simulator,IoT
2000,IOT-Percept,6.0,Standalone microgrid,sliding mode control
2000,EPS-Store,6.0,Smart grid,PHEVs
2000,IOT-Network,6.0,Real Time Pricing Algorithm,RTP
2000,IOT-App,9.0,Packet,WSN
2000,EPS-Store,9.0,Combined heat and power,EVs
2000,EPS-Store,6.0,FTTx,IoT
2000,IOT-App,6.0,Health care,BSN
2000,IOT-Percept,6.0,energy sharing problem,SE
2000,IOT-App,6.0,incremental mining,IoT
2000,IOT-App,9.0,COOJA simulation,EC
2000,IOT-Network,6.0,energy efficiency,D2D
2000,IOT-App,6.0,machine learning,power meter
2000,IOT-App,8.0,AVISPA,loT
2000,IOT-App,6.0,data transmission aware grouping,CIoT
2000,EPS-Grid,6.0,Multimedia IoT applications,OR
2000,EPS-Load,6.0,energy-efficiency,ToA
2000,IOT-Network,6.0,Compressed Sensing,IoT
2000,IOT-App,12.0,Massive IoT application,IoT
2000,IOT-App,6.0,electrocardiogram QRS detection,ECGs
2000,EPS-Store,6.0,Internet of Things,smart gateway
2000,EPS-Store,6.0,In-network caching,IoT
2000,IOT-Network,6.0,Energy consumption,wireless sensor networks
2000,IOT-Compute,6.0,Renewable energy sources,power flows
2000,EPS-Store,8.0,Power shedding,CO2
2000,IOT-Network,6.0,Opportunistic transmission mechanism,SSIS
2000,IOT-Network,9.0,wireless sensor networks (wsns),IoT
2000,EPS-Store,12.0,IoT,RGB
2000,IOT-Network,6.0,Heterogeneous network,D2D
2000,EPS-Source,6.0,neuro-dynamic programming,CR
2000,EPS-Grid,12.0,Embedded framework,RFID
2000,EPS-Source,6.0,FBG intelligent perception network,FBG
2000,IOT-Network,6.0,Traffic management,WiFi
2000,EPS-Store,8.0,EPC,UE
2000,IOT-App,6.0,Internet,IoV
2000,IOT-App,6.0,arduino mega 2560,RFID
2000,EPS-Grid,6.0,Smart discharging control,L2
2000,EPS-Grid,6.0,Internet of Things,power line
2000,EPS-Load,7.0,IoT,AP
2000,EPS-Store,9.0,energy management,DR
2000,IOT-App,6.0,primary user activity,IoV
2000,IOT-Network,10.0,Vehicular communication,IoT
2000,IOT-Network,11.0,microgrid,PEVs
2000,EPS-Store,6.0,truthful bidding strategy,EVs
2000,IOT-App,15.0,MATLAB software,IoT
2000,IOT-App,6.0,impedance match,RFID
2000,IOT-App,7.0,IoT programming platforms,IoT
2000,EPS-Store,9.0,Microgrid,CO2
2000,IOT-Network,8.0,Ferrite split-core,IPLEH
2000,IOT-Network,6.0,1-bit quantization,CS
2000,IOT-Compute,12.0,renewable energy sources,DG
2000,IOT-App,6.0,Artificial intelligence,ANNs
2000,EPS-Grid,7.0,participatory sensing,IoT
2000,IOT-App,6.0,Pulse Position Coded PDU,PDU
2000,EPS-Store,16.0,Zigbee,WSN
2000,IOT-Network,8.0,MQTT,wireless communication
2000,IOT-Network,12.0,Smart security systems,IoT
2000,EPS-Grid,6.0,multiple databases,RFID
2000,EPS-Store,7.0,Simulator,DTLS
2000,IOT-Percept,6.0,power quality,GCM
2000,EPS-Source,13.0,Micro-Grid,MG
2000,IOT-Network,8.0,Power-line Communication,PLC
2000,EPS-Store,17.0,Wireless Sensor Networks,WSN
2000,IOT-Percept,6.0,Boost converter,AC
2000,EPS-Store,9.0,Cloud computing,ICT
2000,EPS-Store,12.0,PUCK,IoT
2000,IOT-Network,10.0,e-manager,ICT
2000,IOT-Network,12.0,Smart health,IPv6
2000,IOT-Network,9.0,Internet of Things,WMS
2000,IOT-App,8.0,Self-powered nanosystem,SVS
2000,IOT-App,8.0,threats,Internet of Things
2000,IOT-App,6.0,Node capturing attack,RUA
2000,EPS-Store,18.0,Software engineering,IoT
2000,IOT-App,8.0,emergency management,IoT
2000,IOT-App,6.0,vehicular ad hoc networks,IoV
2000,EPS-Source,6.0,Non-Technical Loss fraud,NTL
2000,IOT-App,8.0,energy harvesting,MEC
2000,IOT-Network,10.0,Traffic safety,IoT
2000,IOT-Percept,6.0,small modular reactors,SMRs
2000,IOT-App,6.0,identification technology,Internet of Things
2000,IOT-Network,6.0,and attack,IoT
2000,IOT-Network,10.0,advanced metering infrastructure,Internet of Things
2000,EPS-Source,8.0,battery bank interfacing bidirectional converter,DC
2000,IOT-App,8.0,quality of service,ICMP
2000,IOT-Network,10.0,Deep Learning,DFP
2000,IOT-Network,6.0,Layers,IoT
2000,EPS-Store,7.0,energy efficiency,WSN
2000,IOT-Network,6.0,wireless gateway,IoT
2000,EPS-Source,8.0,TMS320C6713 digital signal processor,DC
2000,IOT-App,6.0,STEM,WiFi
2000,IOT-Compute,8.0,MEC,Internet of Things
2000,EPS-Store,7.0,Simulation,DTLS
2000,IOT-App,11.0,5G,UAVs
2000,IOT-App,6.0,application,WPT
2000,IOT-Compute,6.0,microgrid,HVAC
2000,IOT-Compute,8.0,power system reliability,distributed energy resources
2000,IOT-App,6.0,Man in the middle attack,IoT
2000,IOT-App,6.0,Data transmission frequency,MIDs
2000,IOT-App,10.0,Multiple-access edge computing,Internet of Things
2000,EPS-Store,8.0,sensor network,IoT
2000,EPS-Source,6.0,demand side management,NILM
2000,IOT-Compute,6.0,diesel generators,DG
2000,IOT-Network,6.0,Private blockchain,IoT
2000,EPS-Source,6.0,Analytics,smart meter
2000,IOT-Compute,8.0,Distributed energy resources,MC
2000,EPS-Store,8.0,3D,wireless sensor networks
2000,IOT-Network,8.0,4G Utilization,IoT
2000,EPS-Load,6.0,wind turbine,energy storage
2000,IOT-Network,6.0,Internet of Things,PMP
2000,IOT-Network,12.0,Global System for Nlobile communication,IoT
2000,EPS-Store,6.0,Remote Control,IoT
2000,IOT-App,6.0,lightweight computing,IoT
2000,EPS-Source,6.0,wide-area synchrophasor measurements,DC
2000,EPS-Store,8.0,modeling,PEVs
2000,EPS-Grid,6.0,quality of service,CS
2000,EPS-Source,8.0,Reserve,DR
2000,IOT-Network,6.0,SPV,VSC
2000,IOT-Network,6.0,PMSG,dc microgrid
2000,IOT-Compute,7.0,deep reinforcement learning,reinforcement learning
2000,EPS-Load,6.0,maximum power point tracking,energy storage
2000,EPS-Source,7.0,harmonic amplitude,SG
2000,EPS-Store,6.0,WSN,3D
2000,EPS-Store,7.0,Built environment,IPU
2000,EPS-Load,6.0,wireless energy harvesting,IoT
2000,IOT-App,8.0,LDoS attack,IMF
2000,IOT-Percept,6.0,Demand response,SHT
2000,EPS-Source,8.0,droop control,ST
2000,EPS-Load,6.0,power generation control,secondary frequency
2000,IOT-App,6.0,content-oriented attributes,IoV
2000,IOT-Network,8.0,PM2.5,IoT
2000,IOT-App,6.0,IoT,IAQD
2000,EPS-Load,8.0,Wind power,DRX
2000,IOT-App,9.0,network utility maximization,HT
2000,EPS-Store,7.0,In-use vehicle inspection,IoT
2000,IOT-App,8.0,delegated proof of node,IoT
2000,IOT-Network,7.0,Financing mechanism,PV
2000,EPS-Load,9.0,LoRaWAN,LoRa
2000,IOT-App,8.0,User behavior pattern,IoT
2000,EPS-Store,6.0,Cloud computing platform,Internet of Things
2000,EPS-Grid,7.0,DC Loads,DC
2000,EPS-Grid,8.0,Frequency control,BESS
2000,IOT-App,7.0,Home Energy Management Systems,IoT
2000,EPS-Source,13.0,6LoWPAN,IoT
2000,EPS-Grid,39.0,Internet of Things,RFID
2000,EPS-Store,6.0,VISSIM,IF
2000,IOT-Network,6.0,Dynamic spectrum access,BLE
2000,IOT-App,10.0,Device fingerprinting,IoT
2000,EPS-Source,28.0,Smart Grid,DR
2000,EPS-Store,6.0,3D antennas,3D
2000,IOT-Percept,6.0,game theory,SE
2000,IOT-Percept,6.0,Selective harmonic,DC
2000,IOT-App,6.0,link uncertainty,wireless sensor networks
2000,IOT-Network,8.0,Wireless Sensor Network,UAVs
2000,IOT-App,6.0,fog calculation,Internet of Things
2000,EPS-Store,6.0,ESP8266,IoT
2000,IOT-App,6.0,sensors,D2D
2000,EPS-Load,6.0,Demand response,LDC
2000,EPS-Store,7.0,Just-in-sequence,Industry 4.0
2000,IOT-Network,9.0,Inverter combination,energy storage
2000,IOT-App,8.0,spectrum access,DRL
2000,EPS-Source,8.0,Distributed Generation,energy storage
2000,IOT-Percept,6.0,STC,DC
2000,IOT-Network,8.0,storage systems,DC
2000,IOT-Network,6.0,photovoltaic generation,DC
2000,EPS-Store,8.0,Reprogrammability,IoT
2000,IOT-Network,15.0,Forwarding,loT
2000,IOT-Network,6.0,Wireless Sensor networks,WiFi
2000,IOT-App,6.0,Measurement,IoT
2000,EPS-Store,6.0,services,IoT
2000,IOT-App,7.0,Sensor motes,IoT
2000,EPS-Grid,6.0,Modelling,PV
2000,IOT-App,6.0,Vision system,3D
2000,IOT-Compute,6.0,Out of Step Blocking,SSR
2000,IOT-App,6.0,robust scheduling,MGA
2000,EPS-Store,6.0,Maximum spanning tree,RFID
2000,IOT-Network,12.0,Video Surveillance,MEC
2000,EPS-Grid,7.0,dynamic assessment and MDP planning,IoT
2000,IOT-App,9.0,unmanned aerial vehicle,flying ad hoc networks
2000,EPS-Store,9.0,Load shifting,EVs
2000,IOT-Network,6.0,Service oriented middleware,IoT
2000,EPS-Store,6.0,Maximum spanning tree,WINS
2000,IOT-App,6.0,cloud energy storage service,CES
2000,IOT-Network,6.0,test platform,EH
2000,IOT-Compute,7.0,energy management systems,MGs
2000,IOT-Compute,9.0,Datacenter,IoT
2000,EPS-Source,8.0,REST,WoT
2000,IOT-App,6.0,WBG,power management
2000,EPS-Store,53.0,IoT,wireless sensor networks
2000,IOT-App,10.0,transparent access,IoT
2000,EPS-Store,6.0,Internet of Things,Capillary Network Platform
2000,IOT-App,6.0,Cloud Computing,IR
2000,IOT-App,6.0,Replica management,IoT
2000,EPS-Source,6.0,distributed generation,AC
2000,EPS-Store,6.0,Power monitoring,NN
2000,IOT-App,6.0,Trust,SNs
2000,IOT-Network,20.0,Wi-Fi radar,Wi-Fi
2000,IOT-App,6.0,Constrained Devices,SOs
2000,IOT-App,8.0,Trustworthiness,VCPS
2000,IOT-Network,9.0,Distributed clustering algorithm,DUCF
2000,EPS-Source,12.0,identification,RFID
2000,IOT-App,6.0,hardware in-the-loop,WSN
2000,IOT-App,6.0,Cloud robotics,CPSs
2000,IOT-Network,8.0,NB-IoT,smart street
2000,IOT-Network,6.0,Battery storage,FLC
2000,IOT-Network,8.0,LED lighting,DC
2000,IOT-Network,6.0,Information Spreading,BA
2000,IOT-App,8.0,advanced interaction,IoT
2000,EPS-Grid,6.0,The Internet of things,wireless vehicle
2000,IOT-App,9.0,EST,IoT
2000,IOT-App,6.0,anomaly detection,multi-dimensional
2000,IOT-App,16.0,HAN,smart energy system
2000,IOT-Network,6.0,heat sink,TEG
2000,IOT-App,8.0,Cellular Internet of Things,eMTC
2000,IOT-App,6.0,5G mobile communication,D2D
2000,EPS-Load,8.0,DR,DRX
2000,EPS-Store,6.0,energy management,DQ
2000,IOT-App,9.0,Federation,IoT
2000,EPS-Load,8.0,AMI,NAN
2000,EPS-Grid,6.0,QoE support,OR
2000,IOT-Network,6.0,Charging management and behavior,PHEV
2000,EPS-Source,10.0,Transient Energy Functions,energy storage
2000,IOT-Network,7.0,Data Policies,IoT
2000,EPS-Store,6.0,motion energy,IoT
2000,IOT-App,6.0,Traffic Estimation,IoT
